# This file is generated by MACS								
# ARGUMENTS LIST:								
# name = 11889.r1.32.1e-05								
# format = BED								
# ChIP-seq file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/11889.8/macs/../subsample/sample/27277536/11889.r1.bed								
# control file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/11889.8/macs/../subsample/input/22477991/10195.6.pe76.36.bowtie.r1.bed								
# effective genome size = 2.65e+09								
# tag size = 36								
# band width = 300								
# model fold = 17								
# pvalue cutoff = 1.00e-05								
# Ranges for calculating regional lambda are : peak_region,1000,5000,10000								
# unique tags in treatment: 25445452								
# total tags in treatment: 27277536								
# unique tags in control: 19975494								
# total tags in control: 22477991								
# d = 174								
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr1	134942125	134943322	1198	427	56	98.96	4.83	5.37
chr1	134966437	134967560	1124	530	69	146.6	7.61	5.27
chr1	134969461	134970759	1299	896	71	148.15	6.58	5.31
chr1	135059937	135061961	2025	616	107	106.5	5.64	5.06
chr1	135344709	135345955	1247	640	69	149.81	6.04	5.35
chr1	135446070	135447135	1066	669	49	96.27	5.9	5.4
chr1	135506171	135507170	1000	218	36	58.33	5.14	18.71
chr1	135557032	135558138	1107	450	58	142.69	10.19	5.21
chr1	135694235	135696079	1845	1140	86	110.03	4.79	4.95
chr1	135696192	135698449	2258	1573	126	85.13	5.26	6.24
chr1	135700118	135701128	1011	468	50	62.48	5.7	14.72
chr1	135728940	135729660	721	295	25	50.86	4.77	30.41
chr1	135737740	135738779	1040	342	58	163.53	9.56	5.7
chr1	135751817	135753774	1958	1298	83	116.16	6.58	4.94
chr1	135759867	135760775	909	495	42	86.94	7.75	5.91
chr1	135782323	135784349	2027	1633	118	234.73	8.01	8.36
chr1	135788873	135790165	1293	813	57	77.1	4.81	7.53
chr1	135792002	135792911	910	519	34	54.98	4.17	23.05
chr1	135959380	135960850	1471	1017	61	55.44	3.72	22.22
chr1	135975005	135976504	1500	1010	70	119.95	6.92	5.02
chr1	135988416	135991083	2668	1543	138	192.63	4.92	6.52
chr1	135991257	135992337	1081	589	57	101.17	7.08	5.21
chr1	136033164	136034204	1041	698	38	59.92	4.24	16.95
chr1	136091955	136093552	1598	1185	78	53.61	4.51	25.02
chr1	136198753	136200504	1752	773	94	242.2	9.88	8.7
chr1	136257690	136258345	656	357	21	53.26	5.91	25.52
chr1	136311193	136312495	1303	910	68	194	7.52	6.56
chr1	136391097	136391826	730	391	27	51.85	5.54	28.5
chr1	136494132	136494687	556	244	22	67.98	7.78	11.23
chr1	136858480	136859341	862	484	32	72	5.41	9.46
chr1	136915276	136916259	984	551	42	50.23	5.14	31.94
chr1	136978893	136979696	804	336	41	74.91	7.03	8.23
chr1	137006448	137007452	1005	531	42	53.35	3.91	25.34
chr1	137025316	137027233	1918	1710	103	206.67	8.06	7.28
chr1	137027324	137030608	3285	519	175	249.33	5.49	8.45
chr1	137120369	137121401	1033	543	49	110.14	7.77	4.96
chr1	137164304	137165328	1025	445	46	98.82	7.52	5.46
chr1	137179024	137180930	1907	1248	88	201.56	6.56	7.02
chr1	137264665	137265370	706	281	25	52.42	6.94	27.16
chr1	137451109	137452039	931	525	54	130.52	8.06	5.2
chr1	137522182	137523456	1275	306	49	93.21	5.21	5.67
chr1	137527821	137528718	898	406	38	53.79	4.81	24.8
chr1	137555610	137556794	1185	693	57	53.46	4.51	25.17
chr1	137583480	137584346	867	464	32	62.37	6.15	14.76
chr1	137584518	137585441	924	425	43	78.42	7.09	7.3
chr1	137615880	137616691	812	485	38	114.87	11.16	4.94
chr1	137672809	137673560	752	534	40	100.71	5.99	5.23
chr1	137674843	137676292	1450	763	74	183.37	7.65	6.26
chr1	137709941	137710887	947	502	41	95.92	7.38	5.37
chr1	137947656	137948423	768	601	33	55.63	4.19	21.95
chr1	138024175	138025603	1429	385	60	97.91	5.29	5.42
chr1	138034057	138035410	1354	939	53	65.44	4.82	12.32
chr1	138129878	138130921	1044	299	41	76.09	4.79	7.74
chr1	138143368	138144683	1316	901	81	242.38	11.47	8.73
chr1	138151582	138152516	935	539	34	70.83	6.91	9.87
chr1	138156284	138157319	1036	604	43	128.85	8.25	5.1
chr1	138227848	138228893	1046	599	51	108.53	7.29	5.02
chr1	138242266	138243145	880	394	37	97.96	8.29	5.42
chr1	138311327	138312630	1304	603	70	179.92	7.83	6.13
chr1	138581580	138582562	983	435	58	233.53	11.28	8.24
chr1	139373534	139374458	925	417	35	69.6	7.38	10.38
chr1	139375001	139375703	703	372	26	60.9	7.25	15.99
chr1	139445971	139446854	884	439	44	128.11	8.59	5.08
chr1	139489217	139489913	697	418	25	79.4	6.6	7.21
chr1	139490063	139490886	824	486	52	254.25	21.59	8.95
chr1	139517153	139517900	748	374	32	87.06	8.16	5.92
chr1	139546248	139547098	851	602	48	134.51	9.21	5.2
chr1	139702768	139704523	1756	848	83	151.06	7.98	5.31
chr1	139794720	139795247	528	196	21	56.14	4.96	21.32
chr1	140041783	140042704	922	543	42	85.37	7.34	6.18
chr1	140059137	140059744	608	315	20	54.62	6.6	23.53
chr1	140088055	140089332	1278	769	78	135.95	8.02	5.25
chr1	140281359	140282073	715	440	22	56.73	8.57	20.54
chr1	140377196	140377683	488	256	18	60.45	6.36	16.43
chr1	140859547	140860517	971	608	35	53.85	4.59	24.75
chr1	140932690	140933570	881	428	34	69.94	5.33	10.27
chr1	144790556	144791360	805	353	36	124.68	12.65	5.06
chr1	145549137	145550653	1517	980	73	230.9	10.77	8.12
chr1	145623410	145624717	1308	219	62	189.83	8.02	6.4
chr1	145763477	145764468	992	436	40	51.16	4.81	29.72
chr1	145851117	145852114	998	780	31	65.06	4.87	12.58
chr1	145986663	145987589	927	416	45	150.29	12.03	5.35
chr1	146129970	146131617	1648	1218	80	139.69	5.48	5.24
chr1	146613086	146613839	754	337	30	103.17	8.99	5.17
chr1	146622140	146623063	924	331	35	71.38	4.59	9.64
chr1	151786329	151788128	1800	1248	87	321.17	15.59	11.24
chr1	151808161	151809046	886	715	30	64.33	4.5	13.31
chr1	151946549	151947387	839	431	39	89.98	6.39	5.79
chr1	152011828	152012762	935	445	34	65.85	5.85	12.13
chr1	152316759	152317736	978	516	66	204.49	12.49	7.15
chr1	152606343	152607236	894	462	52	204.24	10.53	7.13
chr1	153097440	153098739	1300	901	112	423.71	12.65	15.87
chr1	153134285	153135357	1073	393	45	68.63	5.8	10.88
chr1	153154068	153154779	712	348	25	67.48	7.43	11.47
chr1	153347094	153347773	680	274	25	63.09	6.72	14.31
chr1	153692812	153693851	1040	339	37	65.39	4.47	12.36
chr1	153826950	153827753	804	314	35	73.39	5.55	8.88
chr1	153830186	153830892	707	323	28	58.23	6.28	18.87
chr1	153846216	153847388	1173	773	111	524.48	19.34	20.14
chr1	153936471	153938326	1856	801	80	164.98	6.62	5.76
chr1	154134420	154135742	1323	562	51	54.97	4.07	23.05
chr1	154138936	154139836	901	420	35	88.04	7.6	5.86
chr1	154246812	154247719	908	174	35	51.15	3.47	29.72
chr1	154375691	154376670	980	466	79	326.92	19.79	11.06
chr1	154378323	154379286	964	454	38	90.07	6.77	5.79
chr1	154419748	154420743	996	496	42	73.99	6.59	8.6
chr1	154438801	154440649	1849	1311	77	56.25	4.51	21.14
chr1	154440727	154442525	1799	549	89	110.74	6.3	4.95
chr1	154749806	154750731	926	543	34	70.57	5.64	9.98
chr1	155044205	155045249	1045	384	80	207.23	10.62	7.16
chr1	155278264	155279287	1024	737	41	75.3	5.06	8.13
chr1	155379050	155379924	875	414	39	53.65	7.05	24.91
chr1	155615427	155616347	921	332	54	149.16	9.24	5.33
chr1	156638298	156639232	935	416	50	72.39	7.19	9.3
chr1	156875149	156876737	1589	884	184	548.34	17.02	20.17
chr1	156897079	156898249	1171	473	67	65.57	5.28	12.3
chr1	156905541	156907308	1768	1142	81	103.21	4.28	5.17
chr1	156917359	156918360	1002	496	95	312.04	13.35	10.94
chr1	156924534	156926051	1518	498	87	166.87	10.77	5.82
chr1	156929130	156931367	2238	1687	110	132.66	6.28	5.17
chr1	156946038	156947011	974	641	35	59.19	4.67	17.69
chr1	157080713	157081797	1085	541	70	140.23	9.02	5.29
chr1	157238440	157239098	659	430	26	72.83	7.85	9.1
chr1	157656799	157658041	1243	542	152	808.84	28.11	37.5
chr1	157819819	157821165	1347	661	57	124.02	5.74	5.01
chr1	157882492	157884204	1713	1250	83	222.34	12.63	7.88
chr1	158403851	158404734	884	294	32	53.15	3.56	25.65
chr1	158483365	158484203	839	402	32	68.98	8.09	10.64
chr1	158488595	158490135	1541	795	62	119.89	4.64	5.01
chr1	158547181	158547962	782	373	29	70.01	6.58	10.22
chr1	158648523	158650141	1619	338	59	83.1	4.97	6.57
chr1	158660820	158661538	719	312	24	58.75	5.64	18.15
chr1	158946404	158948342	1939	1426	96	196.62	8.89	6.73
chr1	158969025	158970210	1186	625	75	173.54	8.2	5.97
chr1	159341733	159343145	1413	1077	65	223.32	9.83	7.97
chr1	161521130	161521764	635	305	19	51.97	8.39	28.1
chr1	162142234	162143677	1444	903	68	182.51	7.67	6.19
chr1	162198114	162199008	895	580	35	56.38	4.51	21.03
chr1	162722015	162723068	1054	327	42	129.9	7.33	5.15
chr1	162836173	162837332	1160	665	51	110.46	6.84	4.93
chr1	162964119	162965798	1680	431	66	114.55	6.45	4.94
chr1	163178578	163179487	910	459	40	59.98	5.41	16.86
chr1	163180528	163182362	1835	1315	79	103.93	5.92	5.13
chr1	163306667	163307660	994	524	42	82.32	5.78	6.66
chr1	163326260	163327416	1157	322	41	57.34	4.85	19.84
chr1	163626097	163627003	907	490	36	82.43	7.37	6.67
chr1	163642222	163643043	822	429	25	60.85	7.9	16.08
chr1	163658449	163659307	859	467	32	82.89	9.52	6.59
chr1	163664643	163666067	1425	675	91	250.12	10.44	8.51
chr1	163728849	163729695	847	351	45	98.94	6.77	5.41
chr1	163805980	163807893	1914	402	77	93.27	4.19	5.67
chr1	163898717	163899695	979	493	76	309.69	16.11	10.74
chr1	164094995	164095692	698	349	22	50.17	8.11	32.04
chr1	164147329	164147941	613	235	21	61.24	6.2	15.58
chr1	164500338	164501348	1011	531	53	162.07	10.41	5.59
chr1	164670141	164671180	1040	445	46	53.53	3.45	25.11
chr1	165709144	165710200	1057	489	59	122.02	8.42	4.97
chr1	166065011	166066637	1627	568	155	389.94	12.46	14.47
chr1	166205384	166206131	748	430	33	88.68	6.57	5.85
chr1	166883432	166884236	805	476	31	65.07	6.51	12.57
chr1	166950977	166951903	927	499	54	158.06	7.52	5.43
chr1	167014720	167015785	1066	166	40	54.66	3.47	23.54
chr1	167123214	167124936	1723	957	75	171.08	6.32	5.92
chr1	167211876	167212823	948	322	33	53.4	4.26	25.3
chr1	167559782	167560687	906	503	43	112.36	9.02	4.95
chr1	167581098	167581886	789	355	59	176.48	9.93	5.97
chr1	167621081	167622363	1283	767	109	210.9	9.81	7.2
chr1	167639173	167640593	1421	786	73	123.12	5.94	4.99
chr1	167647370	167648496	1127	478	49	62.99	3.43	14.44
chr1	167741184	167742221	1038	472	54	112.61	7.41	4.92
chr1	167773130	167776138	3009	2156	131	250.63	7.25	8.55
chr1	167785426	167786676	1251	775	89	221.7	10.58	7.87
chr1	167932737	167933688	952	579	39	91.55	7.67	5.72
chr1	168174180	168175113	934	465	43	108.19	9.02	5.07
chr1	168214248	168214903	656	409	24	65.8	7.69	12.17
chr1	168308811	168309374	564	367	19	51.76	5.84	28.57
chr1	168359816	168360623	808	346	35	94.5	8.57	5.52
chr1	168461605	168462212	608	281	19	54.69	6.6	23.46
chr1	168742804	168743606	803	478	44	92.5	7.55	5.71
chr1	168749490	168750800	1311	335	44	59.44	4.73	17.37
chr1	168829318	168830249	932	453	37	60.45	6.25	16.42
chr1	169175242	169178644	3403	2060	202	553.05	18.42	20.87
chr1	169195130	169196348	1219	613	62	99.76	5.92	5.3
chr1	169198576	169201348	2773	1094	143	196.96	6.68	6.74
chr1	169213665	169215739	2075	1449	87	188.9	6.63	6.35
chr1	169238451	169239398	948	485	38	55.25	5.48	22.63
chr1	169267144	169268231	1088	346	37	82.05	5.7	6.66
chr1	169279552	169280906	1355	341	51	111.77	5.39	4.94
chr1	169322279	169323510	1232	691	81	264.33	10.62	9.55
chr1	169324016	169325057	1042	456	41	77.73	4.28	7.44
chr1	172066313	172066926	614	311	20	59.67	6.6	17.17
chr1	172104107	172105048	942	307	33	65.42	4.14	12.34
chr1	172212521	172213438	918	516	38	131.92	13.19	5.18
chr1	172375539	172376155	617	254	22	70.31	8.31	10.08
chr1	172407781	172409309	1529	812	173	1108.59	40.87	92.86
chr1	172410768	172411979	1212	693	55	161.65	6.79	5.59
chr1	172464869	172466196	1328	632	78	168.59	8.12	5.83
chr1	172792792	172793808	1017	584	50	90.44	6.04	5.77
chr1	172815050	172816023	974	582	36	55.95	4.51	21.51
chr1	172927986	172928831	846	362	33	70.2	4.97	10.12
chr1	173031804	173033186	1383	547	58	114.71	6.97	4.95
chr1	173041718	173042554	837	567	39	55.6	4	21.99
chr1	173101192	173101892	701	317	33	62.36	5.38	14.77
chr1	173163968	173165186	1219	802	56	121.27	6.77	4.96
chr1	173176512	173177899	1388	1020	64	118.1	5.91	4.91
chr1	173192473	173193370	898	484	42	86.52	6.25	5.97
chr1	173201860	173203110	1251	562	49	72.68	4.51	9.17
chr1	173258419	173260110	1692	782	70	154.23	5.87	5.28
chr1	173371453	173372706	1254	752	62	57.97	4.29	19.11
chr1	173430976	173432968	1993	1003	131	405.76	18.86	14.7
chr1	173561596	173562384	789	214	34	87.34	6.07	5.93
chr1	173611431	173612782	1352	867	43	95.45	5.51	5.38
chr1	173691613	173692640	1028	505	66	107.12	8.35	5.07
chr1	173878516	173879846	1331	845	58	101.17	5.65	5.21
chr1	173956355	173958049	1695	1244	83	183.72	8.27	6.27
chr1	174012311	174013439	1129	735	59	167.09	8.2	5.83
chr1	174177188	174178381	1194	495	71	207.76	8.27	7.14
chr1	174240960	174242662	1703	688	117	264.08	8.53	9.53
chr1	174353336	174354361	1026	433	48	108.57	6.39	5.02
chr1	174380909	174381886	978	479	49	93.98	7.83	5.56
chr1	174407779	174408784	1006	558	42	71.92	5.17	9.52
chr1	174429718	174432976	3259	2251	132	143.07	5.71	5.16
chr1	174442975	174444833	1859	1253	84	102.87	5.21	5.18
chr1	174454905	174456085	1181	768	55	90.45	5.4	5.77
chr1	175331317	175331945	629	420	21	57.74	6.05	19.32
chr1	175338976	175339810	835	422	34	83.33	8.4	6.53
chr1	175350186	175350991	806	399	29	85.44	6.85	6.16
chr1	175391807	175392703	897	555	35	78.92	7.29	7.29
chr1	175624204	175624974	771	384	43	193.37	18.59	6.58
chr1	175696943	175697669	727	319	23	64.45	6	13.2
chr1	175970514	175971476	963	531	46	114.93	7.92	4.92
chr1	175978098	175978828	731	336	30	92.6	6.3	5.71
chr1	175979467	175980055	589	292	24	78.21	8.06	7.29
chr1	176284494	176285181	688	417	24	69.56	10.15	10.39
chr1	177569700	177571252	1553	409	81	171.73	9.57	5.88
chr1	177810572	177811514	943	559	34	72.03	6.11	9.45
chr1	178005331	178006088	758	484	26	78.1	8.39	7.38
chr1	178743158	178744364	1207	557	59	193.55	9.52	6.53
chr1	178744535	178745397	863	430	41	145.07	10.2	5.21
chr1	178783266	178784089	824	398	30	56.76	6.38	20.5
chr1	178863162	178864097	936	531	41	112.46	8.75	4.96
chr1	179187409	179189732	2324	1668	120	307.35	13.95	10.67
chr1	179268394	179269485	1092	748	52	68.83	4.93	10.72
chr1	179297705	179299019	1315	439	64	144.29	8.72	5.24
chr1	179371520	179372264	745	433	25	60.21	6.08	16.65
chr1	179396963	179397848	886	436	40	75.36	7.07	8.13
chr1	179419646	179420638	993	465	55	137.5	9.72	5.22
chr1	179610959	179612025	1067	585	46	87.85	5.05	5.9
chr1	180248041	180249777	1737	1108	89	213.86	5.64	7.39
chr1	180298668	180299607	940	441	41	96.86	7.38	5.36
chr1	180335290	180336622	1333	504	63	85.14	6.2	6.24
chr1	180374450	180375221	772	318	38	105.41	9.02	5.17
chr1	180458578	180459874	1297	393	56	151.36	6.87	5.28
chr1	180921474	180922197	724	324	26	68.63	6.66	10.88
chr1	181002813	181003651	839	445	31	69.7	9.02	10.3
chr1	181476235	181477225	991	655	43	99.04	6.1	5.38
chr1	181889147	181890820	1674	765	77	216.56	6.14	7.54
chr1	182284016	182284875	860	470	38	54.18	6.07	24.18
chr1	182285984	182287120	1137	705	89	171.22	8.12	5.93
chr1	182322832	182323799	968	478	46	55.14	4.51	22.81
chr1	182331399	182333252	1854	1371	78	53.97	3.64	24.54
chr1	182333636	182335101	1466	974	75	54.76	4.9	23.36
chr1	182361801	182362885	1085	464	67	196.26	12.63	6.71
chr1	182362976	182363814	839	398	37	68.16	5.39	11.13
chr1	182430065	182430896	832	523	32	51.15	4.37	29.71
chr1	182466639	182467509	871	427	33	51	4.86	29.94
chr1	182498529	182500185	1657	780	69	106.88	4.51	5.07
chr1	182571057	182572455	1399	1068	64	107.39	5.8	5.09
chr1	182707232	182708843	1612	978	89	85.57	3.9	6.17
chr1	182743720	182744406	687	419	26	60.04	4.82	16.83
chr1	182778470	182779518	1049	582	68	219.35	12.03	7.65
chr1	182779749	182781606	1858	1099	177	595.32	20.58	22.45
chr1	182813654	182815447	1794	412	93	106.88	4.27	5.07
chr1	182818391	182820370	1980	713	149	417.83	16.84	15.27
chr1	182834057	182835092	1036	433	46	62.26	4.85	14.84
chr1	183074010	183075089	1080	451	46	103.66	7.38	5.16
chr1	183141877	183142816	940	458	37	59.59	4.86	17.24
chr1	183161830	183163295	1466	512	61	85.89	4.25	6.16
chr1	183186483	183187732	1250	424	48	70.67	4.65	9.96
chr1	183229025	183230437	1413	466	56	76.79	5.05	7.59
chr1	183275481	183276178	698	357	25	57.01	6.38	20.14
chr1	183282125	183283522	1398	355	56	97.21	4.21	5.37
chr1	183771693	183772833	1141	465	48	100.86	5.74	5.22
chr1	183775679	183776591	913	465	63	157.78	10.15	5.41
chr1	183782339	183784163	1825	1016	82	125.72	4.83	5.07
chr1	183948866	183949516	651	325	21	52.98	5.84	25.95
chr1	183949633	183950513	881	690	34	94.31	5.98	5.56
chr1	184011647	184012625	979	551	74	330.92	21.64	10.8
chr1	184038244	184039167	924	475	45	97.19	7.29	5.37
chr1	184184692	184185859	1168	632	61	139.77	7.98	5.25
chr1	184212640	184213815	1176	405	42	63.95	5.06	13.57
chr1	184271064	184272158	1095	689	45	139.04	7.7	5.2
chr1	184299312	184300616	1305	438	62	91.59	5.3	5.7
chr1	184436483	184437249	767	324	44	117.82	7.98	4.89
chr1	184472768	184474084	1317	855	88	300.92	11.77	10.99
chr1	184857935	184859367	1433	894	88	288.84	13.54	10.19
chr1	184883410	184885717	2308	530	103	165.68	10.1	5.8
chr1	185829334	185830391	1058	436	73	88.59	5.96	5.85
chr1	186295046	186295742	697	375	24	50.18	6.63	32.05
chr1	186385803	186387468	1666	1312	89	238.75	11.48	8.52
chr1	186455452	186456056	605	172	22	51.97	5.87	28.1
chr1	186496688	186497553	866	530	32	94.9	7.2	5.46
chr1	186516105	186517267	1163	632	62	58.23	3.9	18.88
chr1	186555680	186557672	1993	904	85	204.6	7.05	7.16
chr1	186558610	186559455	846	482	30	68.8	6.65	10.75
chr1	186677117	186677913	797	460	30	64.66	5.87	12.91
chr1	187155477	187156371	895	408	33	73.17	5.87	8.98
chr1	188527170	188527973	804	394	34	89.56	6.32	5.85
chr1	189038924	189039863	940	423	35	109.94	9.59	4.94
chr1	189171882	189172639	758	304	33	63.76	5.55	13.75
chr1	190908636	190909850	1215	722	55	112.09	9.02	4.96
chr1	192752234	192752993	760	310	29	63.72	5.53	13.77
chr1	192956386	192957350	965	512	35	50.82	4.23	30.44
chr1	192962901	192963602	702	341	26	63.98	5.17	13.53
chr1	192964327	192965498	1172	708	58	148.68	9.84	5.34
chr1	193006209	193008337	2129	1358	99	176.8	6.3	6
chr1	193021337	193023546	2210	875	131	164.51	6.32	5.73
chr1	193058424	193059264	841	432	39	78.53	7.86	7.32
chr1	193082443	193083705	1263	645	59	112.05	5.43	4.95
chr1	193093033	193094305	1273	473	61	109.18	6.7	5.01
chr1	193151097	193152363	1267	783	77	192.82	11.04	6.54
chr1	193219810	193220753	944	349	33	50.03	3.5	32.44
chr1	193244310	193245494	1185	765	58	110.81	5.52	4.95
chr1	193541528	193542330	803	360	28	60.96	5.06	15.97
chr1	193720413	193721348	936	457	59	131.84	8.73	5.17
chr1	193893706	193895154	1449	569	83	129.34	7.77	5.13
chr1	193959674	193961574	1901	1003	75	112.37	6.02	4.95
chr1	193961738	193962756	1019	370	44	155.23	11.28	5.32
chr1	194571277	194572826	1550	902	90	202.79	12.25	7.12
chr1	194968530	194969491	962	489	38	64.5	5.01	13.1
chr1	195026581	195028108	1528	840	61	55.41	2.82	22.24
chr1	195163085	195165309	2225	1730	135	214.17	10.03	7.42
chr1	195670577	195671318	742	373	27	53.37	4.92	25.31
chr1	195727378	195728308	931	537	36	100.99	8.8	5.23
chr1	195729023	195729681	659	433	23	61.79	5.77	15.2
chr1	195882577	195883272	696	317	24	73.57	7.2	8.81
chr1	196452316	196452893	578	165	21	56.4	5.45	20.93
chr1	196764644	196765611	968	837	33	91.37	5.01	5.77
chr1	196769475	196770309	835	437	31	61.33	4.92	15.53
chr1	196821298	196822229	932	283	37	78.11	6.15	7.37
chr10	3133833	3135087	1255	400	47	91.32	7.67	5.76
chr10	3227725	3228640	916	449	34	61.73	6.67	15.2
chr10	3289462	3290244	783	371	27	66.32	7.6	11.98
chr10	3365747	3366912	1166	363	38	50.57	5.49	31.09
chr10	4742360	4743047	688	490	23	62.99	6	14.44
chr10	4961561	4962576	1016	478	64	141.99	8.46	5.19
chr10	5137619	5138808	1190	360	87	353.33	13.32	11.76
chr10	5151343	5152235	893	457	37	78.88	5.94	7.32
chr10	5265602	5266973	1372	805	64	84.25	4.51	6.42
chr10	5558894	5559869	976	511	56	252.47	14.39	8.74
chr10	5913471	5914521	1051	451	44	59.29	4.81	17.53
chr10	6372501	6373573	1073	385	47	54.69	2.95	23.46
chr10	6605763	6606580	818	397	37	79.29	9.1	7.25
chr10	7108974	7109634	661	248	26	50.49	4.85	31.32
chr10	7561202	7562381	1180	538	96	215.12	11.73	7.44
chr10	7566606	7567644	1039	516	59	137.4	9.99	5.21
chr10	7675677	7676885	1209	405	48	139.84	6.52	5.26
chr10	7696053	7696903	851	389	34	101.33	7.96	5.21
chr10	7915860	7916614	755	345	28	52.16	6.22	27.67
chr10	8006934	8007874	941	501	44	100.59	7.9	5.24
chr10	8073314	8073955	642	283	30	81.05	6.97	6.92
chr10	8218723	8219643	921	612	42	52.94	4.78	26.13
chr10	8237771	8239002	1232	801	52	111.86	7.1	4.94
chr10	8605378	8606315	938	526	38	90.46	5.98	5.77
chr10	8644870	8645655	786	455	32	56.08	6.94	21.35
chr10	8664726	8665542	817	449	34	68.78	6.77	10.75
chr10	8675241	8676403	1163	576	79	117.39	6.15	4.88
chr10	9600029	9600839	811	401	38	99.36	8.2	5.32
chr10	9620121	9620993	873	303	37	112.01	8.2	4.95
chr10	9626964	9628497	1534	406	66	117.19	4.37	4.86
chr10	10115523	10116499	977	482	51	115.46	8.82	4.91
chr10	11000234	11002162	1929	316	70	105.58	4.51	5.12
chr10	11211632	11212438	807	325	42	110.77	15.04	4.95
chr10	12293286	12294015	730	365	27	70.42	6.94	10.02
chr10	12587460	12589394	1935	1028	109	247.9	6.4	8.37
chr10	12706570	12707496	927	517	34	70.47	5.21	10.01
chr10	13272431	13273346	916	629	43	124.14	7.67	5.02
chr10	13405725	13406460	736	375	31	57.67	6.25	19.44
chr10	13652988	13653718	731	298	31	63.18	6.96	14.28
chr10	13684007	13688307	4301	356	213	697.37	9.9	27.27
chr10	13805096	13806408	1313	808	48	74.88	4.67	8.24
chr10	13893795	13894657	863	372	64	269.55	16.87	10.01
chr10	13905982	13907049	1068	645	51	67.71	5.04	11.39
chr10	13908486	13909488	1003	600	37	72.6	6.13	9.2
chr10	13926773	13928139	1367	690	55	54.37	3.67	23.97
chr10	13929683	13930478	796	339	36	81.05	6.39	6.92
chr10	13930982	13932561	1580	1026	105	288.75	10.28	10.31
chr10	13954702	13955680	979	574	47	131.92	9.47	5.18
chr10	16372031	16372910	880	408	39	109.16	8.75	5.01
chr10	16716306	16717273	968	497	38	110.84	10.2	4.95
chr10	16762630	16763499	870	458	37	53.15	5.71	25.67
chr10	16945160	16946203	1044	586	79	346.48	23.01	11.35
chr10	17204443	17205732	1290	944	74	279.78	11.53	10.34
chr10	17242070	17242525	456	234	18	55.78	6.02	21.76
chr10	17441283	17443715	2433	1953	127	237.94	6.13	8.49
chr10	17491697	17492626	930	693	33	86.84	5.64	5.9
chr10	17507976	17509003	1028	557	46	110.66	8.61	4.94
chr10	17515633	17516630	998	334	39	53.85	4.19	24.76
chr10	17742124	17743497	1374	945	53	149.01	9.74	5.36
chr10	17774848	17775871	1024	494	52	164.14	9.21	5.7
chr10	18142958	18144003	1046	595	38	78.38	5.75	7.3
chr10	18173058	18173738	681	350	21	54.02	6.2	24.48
chr10	18545598	18546533	936	447	45	114.91	11.18	4.92
chr10	18647471	18648335	865	398	34	71.79	6.97	9.54
chr10	18684505	18685417	913	442	39	92.49	8.77	5.71
chr10	18734641	18735805	1165	522	49	97.42	5.74	5.37
chr10	18890065	18890973	909	485	40	95.93	7.38	5.38
chr10	19225546	19226858	1313	856	46	55.91	5.49	21.58
chr10	19282156	19282986	831	462	37	80.87	5.25	6.93
chr10	19289903	19291077	1175	883	45	92.5	5.3	5.72
chr10	19311403	19312636	1234	566	61	147.68	6.88	5.27
chr10	19316208	19317266	1059	363	43	90.4	5.28	5.78
chr10	19533759	19534745	987	511	40	58.7	5.16	18.25
chr10	19534768	19535772	1005	476	48	98.89	7.58	5.42
chr10	19550493	19551764	1272	489	52	101.5	8.06	5.22
chr10	19569194	19570859	1666	765	83	99.32	5.7	5.32
chr10	19570874	19572099	1226	338	48	55.48	3.4	22.21
chr10	19626864	19627921	1058	400	54	151.66	7.86	5.3
chr10	19652778	19654497	1720	1058	80	204.82	7.96	7.2
chr10	19658619	19659979	1361	474	73	149.08	8.06	5.37
chr10	19660202	19662211	2010	814	96	208.4	9.72	7.18
chr10	19824033	19825111	1079	457	50	123.11	8.13	4.99
chr10	19867727	19869111	1385	995	48	53.23	4.58	25.5
chr10	20001286	20002213	928	516	33	63.92	5.11	13.59
chr10	20031471	20032309	839	261	37	50.47	4.23	31.32
chr10	20067235	20068260	1026	509	49	81.72	6.02	6.71
chr10	20444100	20445172	1073	786	46	68.63	5.16	10.88
