# This file is generated by MACS								
# ARGUMENTS LIST:								
# name = 9102.4.pe100.36.bowtie.r1.27277536.32.1e-05								
# format = BED								
# ChIP-seq file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/subsamples/9102.4.pe100.36.bowtie.r1.27277536.bed								
# control file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/subsamples/10195.6.pe76.36.bowtie.r1.22477991.bed								
# effective genome size = 2.65e+09								
# tag size = 36								
# band width = 300								
# model fold = 17								
# pvalue cutoff = 1.00e-05								
# Ranges for calculating regional lambda are : peak_region,1000,5000,10000								
# unique tags in treatment: 22718727								
# total tags in treatment: 27277536								
# unique tags in control: 19975494								
# total tags in control: 22477991								
# d = 159								
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr1	74144584	74145651	1068	743	41	87.45	7.87	1.91
chr1	74170615	74172221	1607	503	71	193.3	7.12	1.33
chr1	74282597	74284290	1694	452	136	577.96	17.05	3.98
chr1	74330695	74332289	1595	671	84	160.73	7.26	1.36
chr1	74341438	74342785	1348	379	50	84.92	4.57	2.07
chr1	74350325	74351295	971	516	46	114.5	7.84	1.39
chr1	74362741	74363484	744	306	30	81.34	8.35	2.34
chr1	74377714	74378290	577	243	31	55.67	6.4	9.16
chr1	74378789	74380111	1323	937	53	80.24	5.38	2.48
chr1	74395590	74396487	898	273	31	52.94	4.15	11.31
chr1	74414418	74415368	951	591	39	50.64	4.55	13.35
chr1	74432971	74433867	897	457	50	144.43	8.86	1.33
chr1	74435749	74437371	1623	712	83	211.31	7.46	1.37
chr1	74437611	74438345	735	417	45	122.43	7.23	1.31
chr1	74438435	74439810	1376	291	68	99.19	6	1.55
chr1	74441859	74444965	3107	2217	186	142.72	5.79	1.32
chr1	74551898	74553635	1738	936	116	418.97	9.84	2.5
chr1	74634020	74635219	1200	830	73	246.71	11.98	1.52
chr1	74647379	74648386	1008	570	46	66.46	7.48	4.85
chr1	74671812	74672966	1155	383	46	82.73	6.81	2.22
chr1	74673683	74674715	1033	315	30	51.91	5.71	12.18
chr1	74707974	74709061	1088	392	64	319.11	16.9	1.89
chr1	74759854	74760622	769	325	26	57.5	5.53	8.14
chr1	74794983	74796362	1380	369	52	68.03	4.89	4.28
chr1	74799714	74800557	844	362	45	98.39	6.3	1.6
chr1	74818402	74819019	618	450	31	93.23	7.83	1.71
chr1	74828431	74829408	978	423	43	83.64	5.06	2.15
chr1	74837512	74839053	1542	387	71	115.72	5.67	1.38
chr1	74840554	74842038	1485	1061	69	106.98	5.33	1.44
chr1	74846980	74847811	832	324	56	97.18	7.26	1.61
chr1	74849256	74850436	1181	524	92	264.55	7.23	1.65
chr1	74852822	74853663	842	298	38	78.32	6.23	2.66
chr1	74854189	74855313	1125	666	50	61.14	5.22	6.38
chr1	74900585	74903312	2728	1304	129	230.93	5.3	1.41
chr1	74927261	74927921	661	272	25	50.32	6.48	13.66
chr1	74928560	74929382	823	350	29	65.04	5.63	5.22
chr1	74932113	74932750	638	253	22	55.45	7.12	9.37
chr1	74971806	74972637	832	478	33	106.73	7.54	1.44
chr1	74994318	74998205	3888	417	154	306.63	8.04	1.94
chr1	75121290	75121972	683	543	31	61.7	5.53	6.18
chr1	75137748	75140051	2304	1541	137	464.52	19.61	2.71
chr1	75164789	75165935	1147	729	62	187.13	8.76	1.31
chr1	75176011	75177330	1320	907	62	82.27	5.84	2.27
chr1	75187925	75189054	1130	730	58	86.48	4.66	1.99
chr1	75206968	75208212	1245	439	56	61.95	4.66	6.1
chr1	75214738	75216504	1767	408	94	165.26	5.2	1.3
chr1	75233025	75234020	996	212	46	67.88	5.53	4.32
chr1	75243774	75244862	1089	706	44	83.18	5.62	2.2
chr1	75247896	75248802	907	498	41	104.85	6.45	1.45
chr1	75312210	75314920	2711	349	131	146.12	4.15	1.35
chr1	75377888	75378638	751	380	35	94.97	8.76	1.66
chr1	75378746	75380007	1262	463	57	158.69	7.37	1.35
chr1	75380157	75380880	724	335	25	53.53	6.32	10.73
chr1	75380914	75382362	1449	1019	61	153.71	7.83	1.33
chr1	75384117	75385410	1294	936	58	119.9	6.73	1.32
chr1	75406971	75407484	514	212	21	53.3	5.99	10.98
chr1	75418867	75420196	1330	1007	47	111.86	6.08	1.4
chr1	75423598	75424632	1035	726	43	74.09	5.92	3.2
chr1	75443949	75444802	854	410	34	112.64	10.29	1.4
chr1	75446544	75448107	1564	971	72	213.83	9.95	1.38
chr1	75470899	75472943	2045	635	74	103.79	4.75	1.46
chr1	75473626	75474557	932	545	48	61.72	3.95	6.19
chr1	75475083	75477055	1973	937	74	161.01	7.19	1.35
chr1	75480757	75481479	723	387	22	57.14	8.9	8.27
chr1	75487325	75488191	867	678	37	53.49	4.45	10.78
chr1	75501674	75503132	1459	595	71	187.6	6.91	1.31
chr1	75505808	75506788	981	663	35	91.72	6.14	1.76
chr1	75517655	75518663	1009	671	65	159.05	8.13	1.35
chr1	75521142	75521863	722	387	44	107.76	7.99	1.41
chr1	75546789	75547902	1114	680	43	81.76	7.25	2.31
chr1	75549880	75550457	578	157	20	53.03	7.26	11.23
chr1	75562036	75562871	836	368	47	145.36	12.83	1.34
chr1	75591187	75591722	536	402	19	55.75	5.29	9.12
chr1	78185956	78186585	630	356	25	76.05	7.98	2.94
chr1	78192604	78194560	1957	369	73	98.07	5.21	1.6
chr1	78197978	78198676	699	401	22	57.13	6.76	8.27
chr1	78212251	78213372	1122	338	40	125.4	10.19	1.32
chr1	78264251	78264641	391	187	14	55.01	6.49	9.68
chr1	78306554	78308098	1545	317	65	229.86	9.55	1.4
chr1	78485019	78486165	1147	714	63	161.52	8.69	1.32
chr1	78533925	78534883	959	577	44	120.85	8.73	1.31
chr1	78654025	78655219	1195	557	65	150.16	6.27	1.34
chr1	78698193	78698972	780	438	37	62.79	7.16	5.77
chr1	78699016	78700505	1490	645	63	148.83	10.31	1.32
chr1	79667558	79669018	1461	1035	64	198.3	9.62	1.34
chr1	79700082	79700570	489	206	19	51.65	7.04	12.41
chr1	79707381	79708533	1153	644	50	90.73	6.32	1.83
chr1	79757142	79759361	2220	1180	92	125.47	7.44	1.32
chr1	79772402	79773256	855	283	46	218.97	13.96	1.39
chr1	80210127	80210834	708	243	31	71.68	6.81	3.61
chr1	80214521	80215369	849	462	37	91.68	9.22	1.76
chr1	80336193	80338101	1909	562	83	261.19	10.17	1.63
chr1	80380251	80381174	924	596	42	71.74	4.84	3.6
chr1	80457646	80458060	415	168	16	52.4	6.91	11.77
chr1	80753726	80754505	780	387	36	85.3	6.28	2.07
chr1	80754670	80755554	885	517	37	83.16	7.14	2.2
chr1	82199212	82199901	690	415	32	93.82	9.3	1.7
chr1	82217054	82217697	644	324	26	99.85	9.93	1.51
chr1	82279358	82280592	1235	607	65	251.6	12.15	1.57
chr1	82283160	82283820	661	221	21	50.05	5.64	13.9
chr1	82284582	82285503	922	138	43	107.14	8.1	1.44
chr1	82285606	82286509	904	753	46	101.01	5.53	1.49
chr1	82286554	82288326	1773	996	102	312.31	9.68	1.94
chr1	82312506	82313556	1051	627	91	240.87	12.64	1.47
chr1	82582824	82583975	1152	418	40	58.29	5.53	7.76
chr1	82721040	82721842	803	365	35	123.72	13.82	1.3
chr1	82828949	82829919	971	520	42	78.17	6.9	2.67
chr1	82835528	82836635	1108	438	57	227.27	11.44	1.41
chr1	82909519	82910327	809	496	26	52.9	4.38	11.33
chr1	84834958	84837010	2053	338	128	629.65	30.13	4.1
chr1	84931146	84931846	701	293	25	57.29	4.52	8.22
chr1	84959809	84960286	478	336	15	51.92	6.61	12.18
chr1	85108170	85108655	486	155	20	61.98	9.68	6.09
chr1	85144022	85144646	625	172	30	135.84	10.29	1.29
chr1	85227616	85228202	587	149	24	97.56	8.82	1.61
chr1	87496987	87497887	901	469	40	59.79	5.2	7.01
chr1	87599650	87600496	847	416	35	83.93	7.9	2.15
chr1	87631898	87633499	1602	606	84	212.09	8.93	1.38
chr1	87654531	87655219	689	377	31	76.56	6.97	2.86
chr1	87689490	87691227	1738	444	97	172.16	5.22	1.29
chr1	87790762	87792652	1891	406	105	268.51	8.45	1.66
chr1	87942384	87943766	1383	303	65	144.45	5.96	1.33
chr1	87961194	87961830	637	238	28	68.1	5.99	4.25
chr1	88159597	88161134	1538	920	70	165.02	5.99	1.3
chr1	88165823	88166694	872	285	30	56.15	4.4	8.94
chr1	88197453	88198717	1265	562	62	118.6	10.62	1.34
chr1	88199410	88201268	1859	349	92	82.8	4.52	2.22
chr1	88255070	88256727	1658	1160	90	286.44	8.89	1.81
chr1	88313923	88314626	704	297	28	62.46	6.74	5.85
chr1	88321429	88322291	863	415	56	152.36	8.98	1.32
chr1	88330528	88332306	1779	700	86	202.41	11.15	1.33
chr1	88336859	88337816	958	505	51	140.62	10.63	1.32
chr1	88337874	88340615	2742	891	262	1331.12	24.63	33.33
chr1	88343957	88345083	1127	789	53	70.75	4.75	3.77
chr1	88368551	88369880	1330	458	58	165.77	10.61	1.29
chr1	88383536	88384723	1188	537	118	597.49	20.28	3.74
chr1	88386993	88387801	809	281	33	55.95	5.22	9.08
chr1	88388311	88389548	1238	404	56	138.13	6.91	1.31
chr1	88395140	88395854	715	246	45	90.38	7.26	1.85
chr1	88399659	88401925	2267	1468	140	352.8	6.68	1.92
chr1	88405897	88406525	629	289	62	235.08	12.02	1.44
chr1	88418483	88419645	1163	719	60	78.16	5.53	2.67
chr1	88421038	88425661	4624	969	285	498.8	7.86	3.16
chr1	88428370	88429052	683	488	23	55.69	4.93	9.16
chr1	88478674	88479577	904	347	50	116.19	5.9	1.37
chr1	88483310	88484499	1190	415	65	51.27	4.92	12.76
chr1	88566253	88567726	1474	482	65	95.2	5.32	1.66
chr1	88599981	88600853	873	452	37	57.57	6.22	8.11
chr1	88810373	88811305	933	284	43	137.83	9.4	1.31
chr1	88874484	88874974	491	121	17	57.83	5.4	7.97
chr1	88980781	88981324	544	194	18	63.03	8.82	5.75
chr1	88994916	88995747	832	452	32	61.21	5.96	6.37
chr1	89050197	89051654	1458	342	75	163.75	5.92	1.29
chr1	89051891	89053436	1546	194	57	76.97	4.44	2.82
chr1	89070840	89071569	730	233	36	88.58	6.06	1.88
chr1	89071974	89072901	928	366	32	58.54	4.61	7.62
chr1	89076993	89077654	662	379	21	54.15	6.01	10.24
chr1	89081144	89082239	1096	400	47	92.71	5.29	1.74
chr1	89083424	89084145	722	344	39	97.95	8.69	1.61
chr1	89110015	89111228	1214	483	83	267.6	15.8	1.68
chr1	89159695	89161785	2091	944	82	126.35	4.96	1.3
chr1	89223017	89224288	1272	470	80	392.08	19.12	2.2
chr1	89373271	89374433	1163	376	41	68.05	6.35	4.27
chr1	89405347	89407213	1867	764	79	140.07	5.1	1.32
chr1	89417238	89417849	612	263	22	53.68	5.12	10.64
chr1	89479964	89480707	744	453	25	60.06	6.64	6.96
chr1	89516543	89517527	985	277	68	99.2	5.53	1.55
chr1	89518128	89519077	950	471	66	153.94	7.57	1.33
chr1	89522789	89523608	820	361	56	112.97	7.9	1.4
chr1	89532779	89534076	1298	745	66	92.72	4.59	1.74
chr1	89536166	89537535	1370	983	62	79.13	7.19	2.58
chr1	89546957	89547962	1006	665	92	325.39	12.69	1.93
chr1	89554275	89555100	826	369	40	62.95	6.76	5.77
chr1	89652312	89653344	1033	309	101	358.91	11.98	1.9
chr1	89688411	89688879	469	296	24	60.34	6.01	6.74
chr1	89719409	89720285	877	542	32	59.37	6.79	7.19
chr1	89724587	89725418	832	394	36	87.82	7.31	1.91
chr1	89725528	89727088	1561	1119	140	511.26	22.66	3.26
chr1	89749412	89751281	1870	1090	77	141.94	6.58	1.32
chr1	89753195	89753753	559	262	27	76.64	7.14	2.85
chr1	89768114	89768809	696	325	21	53.77	5.66	10.59
chr1	89904415	89905274	860	651	39	82.63	6.34	2.23
chr1	90121861	90167157	45297	33758	4196	268.85	8.17	1.67
chr1	90167735	90175480	7746	6491	855	415.91	17.58	2.45
chr1	90483632	90484432	801	459	43	72.5	6.69	3.44
chr1	90551069	90551916	848	491	34	104.59	10.68	1.44
chr1	90552034	90552568	535	339	18	60.21	6.22	6.83
chr1	90557015	90557654	640	345	21	50.85	8.29	13.14
chr1	90597467	90599323	1857	1364	96	219	8.42	1.37
chr1	90846144	90846695	552	397	17	55.99	6.61	9.06
chr1	90965933	90967848	1916	1328	79	123.09	4.74	1.3
chr1	91198976	91199830	855	453	54	121.72	9.52	1.32
chr1	91205295	91205847	553	322	20	62.3	6.14	5.94
chr1	91350385	91351846	1462	902	93	373.32	19.16	1.99
chr1	91371177	91371662	486	155	17	57.01	7.24	8.34
chr1	91435120	91435756	637	263	22	70.72	6.74	3.77
chr1	91477015	91478629	1615	447	74	287.72	12.37	1.83
chr1	91540518	91542051	1534	438	67	92.03	7.26	1.76
chr1	91826554	91828445	1892	1070	86	213.02	7.41	1.37
chr1	91836230	91837423	1194	914	49	117.33	7.11	1.35
chr1	91864991	91865688	698	367	26	70.25	7.17	3.9
chr1	92059639	92060363	725	367	24	57.79	6.7	8.02
chr1	92061692	92062396	705	308	23	54.63	5.01	9.89
chr1	92400913	92402759	1847	1424	78	160.23	10.14	1.37
chr1	92499589	92500469	881	395	41	92.38	8.12	1.74
chr1	92698333	92699139	807	421	27	51.2	5.03	12.82
chr1	92824481	92825639	1159	716	46	57.39	3.8	8.19
chr1	92869383	92870500	1118	223	41	65.22	4.74	5.14
chr1	92948722	92950378	1657	786	125	342.62	13.01	1.93
chr1	92953980	92954860	881	508	37	65.93	4.55	4.95
chr1	93075478	93077173	1696	960	82	111.77	5.31	1.39
chr1	93095213	93095765	553	311	28	57.56	6	8.12
chr1	93112432	93114048	1617	896	130	326.63	12.72	1.94
chr1	93114399	93115584	1186	343	45	61.48	7.2	6.27
chr1	93131716	93132324	609	408	26	60.12	5.96	6.91
chr1	93146148	93147748	1601	552	103	251.23	9.68	1.56
chr1	93194350	93195294	945	583	50	95.9	6.51	1.65
chr1	93221259	93222786	1528	468	58	86.26	5.1	2.02
chr1	93238154	93239555	1402	1005	63	89.27	3.9	1.89
chr1	93240487	93242668	2182	1567	124	365.84	8.49	1.88
chr1	93262716	93263921	1206	333	57	121.06	5.92	1.32
chr1	93294523	93295949	1427	1016	76	149.58	7.44	1.33
chr1	93308707	93310360	1654	996	88	288.11	9.3	1.84
chr1	93320308	93321131	824	389	30	63.32	7.04	5.69
chr1	93325538	93326360	823	138	27	58.7	4.81	7.55
chr1	93331129	93332622	1494	1107	60	104.16	5.45	1.45
chr1	93355340	93356793	1454	785	79	185.63	6.44	1.34
chr1	93436440	93437769	1330	819	69	190.66	11.49	1.31
chr1	93512848	93513515	668	209	26	53.46	4.29	10.78
chr1	93527463	93528198	736	371	27	69.65	6.51	3.96
chr1	93696820	93697773	954	273	32	64.42	5.59	5.38
chr1	93697991	93698541	551	226	22	66.73	6.64	4.76
chr1	93976299	93977727	1429	634	56	63.04	6.57	5.73
chr1	94076501	94077923	1423	994	61	133.94	6.45	1.29
chr1	94256884	94257809	926	187	35	52.92	5.13	11.32
chr1	94267916	94268611	696	256	30	55.62	5.9	9.2
chr1	94369901	94371053	1153	521	57	179.97	10.96	1.31
chr1	94545093	94545808	716	434	30	65.14	7.58	5.18
chr1	94728032	94729623	1592	353	64	191.94	8.9	1.31
chr1	94744910	94745697	788	468	27	69.89	6.4	3.93
chr1	94761941	94762953	1013	144	34	54.78	4.15	9.84
chr1	94778942	94779659	718	300	35	84.41	6.41	2.1
chr1	94791505	94792024	520	343	22	60.51	6.71	6.67
chr1	94795865	94797246	1382	308	47	71.32	4.95	3.66
chr1	94803311	94804380	1070	257	48	102.35	5.1	1.45
chr1	94806968	94808435	1468	688	71	193.96	6.67	1.34
chr1	94830431	94831655	1225	465	62	81.16	5.25	2.35
chr1	94918752	94919616	865	419	32	71.67	6.91	3.61
chr1	94996676	94998600	1925	1560	74	98.07	5.13	1.6
chr1	95085463	95086858	1396	701	48	54.79	4.47	9.84
chr1	95108067	95108799	733	379	26	51.89	5.53	12.17
chr1	95131809	95134284	2476	609	110	178.88	5.68	1.32
chr1	95158329	95159086	758	523	30	59.35	4.61	7.19
chr1	95202115	95202882	768	368	45	73.76	6.32	3.22
chr1	95238906	95240708	1803	1401	98	239.49	7.5	1.46
chr1	95298007	95298761	755	431	33	85.3	7.03	2.06
chr1	95341329	95342837	1509	635	62	94.29	5.68	1.68
chr1	95374498	95376363	1866	999	145	370.33	7.28	1.96
chr1	95407919	95409552	1634	571	64	121.56	6.09	1.32
chr1	95530800	95532916	2117	411	144	385.73	9.68	2.1
chr1	95564661	95565970	1310	741	65	188.02	7.76	1.32
chr1	95575059	95576220	1162	392	42	78.24	5.72	2.67
chr1	95576532	95577626	1095	495	89	332.09	20.93	1.93
chr1	95581737	95583709	1973	518	141	450.69	13.64	2.7
chr1	95593415	95594338	924	331	36	60.66	5.9	6.61
chr1	95650267	95652201	1935	1186	113	409.36	12.89	2.36
chr1	95698161	95698962	802	375	95	414.4	16.47	2.44
chr1	95699950	95701420	1471	283	88	293.95	8.9	1.81
chr1	95721345	95722472	1128	466	59	99.37	7.37	1.54
chr1	95931279	95932488	1210	721	86	249.39	11.75	1.54
chr1	96036963	96037531	569	305	27	104.9	12.29	1.45
chr1	96383579	96384137	559	274	22	58.75	7.04	7.53
chr1	97209816	97211120	1305	336	84	395.51	18.43	2.25
chr1	98664801	98665462	662	313	26	59.85	6.91	7
chr1	98768436	98769176	741	409	26	51.07	5.53	12.91
chr1	99557066	99558915	1850	902	95	408.58	11.76	2.35
chr1	99665855	99667337	1483	835	101	525.97	27.65	3.62
chr1	99873382	99874037	656	322	22	75.04	8.08	3.06
chr1	99888478	99889135	658	201	27	107.22	9.46	1.44
chr1	99991364	99992596	1233	545	84	440.17	20.05	2.72
chr1	105612682	105613245	564	242	17	51.16	5.53	12.82
chr1	107252019	107253804	1786	611	68	177.16	8.8	1.31
chr1	107559474	107561326	1853	418	79	201.99	7.01	1.35
chr1	107886352	107888351	2000	611	112	382.17	11.06	2.1
chr1	107890230	107890979	750	350	39	118.28	12.44	1.33
chr1	107926705	107927832	1128	359	51	69.86	4.37	3.94
chr1	107962204	107963191	988	401	43	84.15	7.11	2.12
chr1	108048253	108048905	653	367	35	73.25	5.58	3.3
chr1	108058916	108059752	837	439	35	74.39	7.66	3.17
chr1	108067577	108070038	2462	758	113	321.41	9.69	1.92
chr1	108173474	108174405	932	154	31	55.95	3.87	9.08
chr1	108213099	108214188	1090	564	59	163.52	9.36	1.29
chr1	108305263	108305880	618	208	33	116.09	11.81	1.37
chr1	108445117	108446294	1178	694	75	153.18	9.31	1.32
chr1	108451691	108452812	1122	630	102	424.52	20.39	2.61
chr1	108559340	108560072	733	449	28	52.65	5.82	11.52
chr1	108608942	108609634	693	374	26	50.16	6.39	13.8
chr1	108610068	108611479	1412	427	81	194.83	8.59	1.31
chr1	108655259	108656651	1393	1061	88	184.37	9.22	1.33
chr1	108692602	108693642	1041	428	46	99.17	5.45	1.56
chr1	113650917	113651364	448	293	18	63.99	7.37	5.47
chr1	113760546	113761944	1399	984	61	230.45	11.76	1.41
chr1	114862224	114862757	534	196	18	64.21	6.61	5.41
chr1	115262119	115262655	537	286	19	70.3	7.35	3.89
chr1	120207372	120208238	867	417	58	274.02	17.4	1.67
chr1	120218174	120218972	799	421	40	60.73	4.66	6.59
chr1	120285161	120286688	1528	943	71	196.97	7.54	1.33
chr1	120295986	120297029	1044	315	40	60.81	5.53	6.56
chr1	120299116	120299732	617	217	24	82.8	9.76	2.22
chr1	120344587	120345430	844	416	33	68.11	7.52	4.24
chr1	120349384	120350804	1421	1021	55	50.25	5.4	13.73
chr1	120355317	120356616	1300	893	70	137.49	6.49	1.3
chr1	120390691	120391573	883	318	26	60.3	7.24	6.74
chr1	120524080	120525193	1114	689	42	94.71	5.03	1.68
chr1	120686372	120687010	639	395	23	57.01	5.22	8.34
chr1	120733230	120734567	1338	967	57	140.86	7.83	1.31
chr1	120792239	120793224	986	269	28	70.68	7.35	3.79
chr1	120949877	120951050	1174	336	51	141.33	8.13	1.32
chr1	121317782	121318486	705	258	26	68.81	6.57	4.12
chr1	121374070	121374947	878	315	27	53.4	4.29	10.89
chr1	121400290	121401968	1679	771	103	381.5	10.43	2.09
chr1	121422243	121423592	1350	764	84	177.58	7.07	1.32
chr1	121544694	121545863	1170	826	92	553.14	19.11	3.81
chr1	121733323	121734563	1241	674	73	151.54	7.16	1.34
chr1	121809451	121810167	717	337	33	114.97	12.81	1.37
chr1	121940368	121941550	1183	867	41	51.78	4.34	12.27
chr1	121985118	121985711	594	351	20	56.03	6.01	9.02
chr1	121995820	121996551	732	347	30	57.81	7.12	8.02
chr1	122016058	122018459	2402	1715	131	368.9	10.14	1.93
chr1	122071469	122072392	924	668	43	96.43	7.32	1.64
chr1	122072604	122073562	959	385	45	105.55	7.96	1.44
chr1	122104900	122105790	891	359	41	118.79	7.54	1.34
chr1	122160742	122163513	2772	1248	181	560.76	17.44	3.57
chr1	122166445	122167198	754	293	33	68.06	7.5	4.27
chr1	122208581	122209450	870	464	40	85.66	7.9	2.05
chr1	122236738	122238216	1479	683	63	199.69	9.76	1.34
chr1	122238664	122239596	933	273	35	98.07	7.65	1.6
chr1	122445557	122446587	1031	350	37	50.63	5.53	13.36
chr1	122499806	122500429	624	254	19	60.29	8.82	6.76
chr1	123223861	123224920	1060	503	65	137.85	7.07	1.31
chr1	123276082	123276658	577	143	22	61.9	5.96	6.13
chr1	123327306	123328647	1342	348	80	263.2	12.9	1.65
chr1	123463921	123464964	1044	635	57	232.54	14.13	1.43
chr1	123596730	123597623	894	224	29	61.47	6.21	6.27
chr1	123670080	123670866	787	502	26	58.87	6.91	7.49
chr1	124253417	124254234	818	377	54	105.7	11.71	1.45
chr1	125753642	125754176	535	331	17	57.85	9.55	7.96
chr1	127331174	127332848	1675	1257	142	696.46	17.22	5.42
chr1	127456681	127458310	1630	1221	77	261.85	9.22	1.64
chr1	127808549	127809084	536	375	18	63.97	6.61	5.48
chr1	127931602	127932055	454	267	15	51.39	7.6	12.62
chr1	128388964	128389470	507	282	17	58.22	8.41	7.82
chr1	128714168	128714865	698	293	27	60.42	8.76	6.7
chr1	129101381	129103418	2038	1685	107	189.93	6.33	1.32
chr1	129109378	129110721	1344	894	60	73.78	5.72	3.21
chr1	129187686	129188773	1088	546	59	163.87	11.06	1.29
chr1	129204813	129205509	697	187	46	118.62	7.07	1.34
chr1	129366464	129367409	946	314	47	132.43	8.76	1.28
chr1	129407716	129408482	767	421	54	132.61	9.12	1.28
chr1	129521888	129522764	877	442	52	99.61	10.19	1.53
chr1	129558961	129559713	753	320	61	136.38	5.53	1.29
chr1	129569820	129570750	931	530	36	56.61	6.34	8.73
chr1	129573110	129575101	1992	800	104	270.27	10.13	1.69
chr1	129670305	129671641	1337	918	72	274.39	11.18	1.68
chr1	129726693	129727463	771	332	38	70.33	8.64	3.87
chr1	129999746	130000707	962	151	47	62.62	4.95	5.8
chr1	130140254	130141513	1260	536	69	191.24	10.21	1.3
chr1	130200407	130200851	445	175	18	57.78	5.53	8.02
chr1	130255552	130256548	997	397	78	162.2	9.62	1.31
chr1	130312984	130314207	1224	725	85	278.16	10.66	1.73
chr1	130332390	130333339	950	417	40	131.32	9.22	1.29
chr1	130487111	130489320	2210	438	197	719.2	14.72	6.05
chr1	130489439	130490491	1053	626	43	60.83	6.22	6.56
chr1	130497718	130498522	805	616	106	427.62	15.97	2.66
chr1	130499383	130500159	777	403	33	73.18	9.43	3.3
chr1	130504396	130505364	969	463	53	89.2	7.28	1.88
chr1	130508003	130509016	1014	555	72	173.83	8.53	1.29
chr1	130549416	130550393	978	561	56	140.36	9.95	1.33
chr1	130571899	130572641	743	342	27	50.89	5.87	13.14
chr1	131169208	131170385	1178	745	42	82.95	8.04	2.21
chr1	132358690	132359964	1275	397	62	196.76	12.72	1.33
chr1	132370661	132371295	635	447	25	71.2	5.42	3.68
chr1	132371493	132372001	509	295	24	78.87	8.19	2.6
chr1	132445568	132446341	774	356	42	147.49	16.38	1.33
chr1	132446782	132447962	1181	739	108	514.93	16.59	3.35
chr1	132552353	132552926	574	292	24	92.01	10.12	1.76
chr1	132611662	132613199	1538	1133	83	225.5	8.78	1.39
chr1	132613257	132614736	1480	843	88	219.41	8.18	1.38
chr1	132637293	132638207	915	216	53	106	5.84	1.45
chr1	132743572	132744321	750	265	39	63.48	6.11	5.61
chr1	132917944	132918527	584	315	20	55.04	7.57	9.66
chr1	132919207	132920063	857	413	36	85.43	9.22	2.06
chr1	132921935	132923049	1115	454	51	149.38	7.83	1.33
chr1	132985901	132986755	855	324	36	54.5	4.44	9.96
chr1	132992271	132994751	2481	1083	149	282.98	8.6	1.78
chr1	133000097	133001279	1183	455	119	455.5	17.89	2.69
chr1	133013068	133014238	1171	334	40	76.59	6.66	2.85
chr1	133031662	133032317	656	262	26	50.16	5.64	13.8
chr1	133032408	133033370	963	412	39	123.24	9.83	1.3
chr1	133034568	133035863	1296	343	79	278.22	15.31	1.73
chr1	133049504	133050104	601	255	35	125.38	11.44	1.32
chr1	133092262	133092795	534	309	24	54.24	5.49	10.18
chr1	133096416	133098112	1697	505	98	178.73	6.45	1.33
chr1	133111078	133112144	1067	480	52	87.16	6.83	1.92
chr1	133140923	133141705	783	372	28	55.64	5.53	9.18
chr1	133147184	133148188	1005	273	36	70.87	4.94	3.75
chr1	133150811	133152009	1199	696	140	501.91	17.12	3.22
chr1	133156640	133157694	1055	871	47	61.75	3.69	6.17
chr1	133175091	133176445	1355	996	62	87.12	4.88	1.93
chr1	133274238	133275720	1483	410	70	282.61	13.96	1.77
chr1	133323902	133324633	732	393	26	54.6	5.24	9.9
chr1	133421447	133425247	3801	2434	270	733.69	12.1	6.38
chr1	133534458	133535254	797	420	33	84.23	7.84	2.11
chr1	133554313	133554975	663	514	38	79.79	7.15	2.53
chr1	133608015	133610075	2061	1095	77	111.15	5.96	1.39
chr1	133622481	133623142	662	393	28	57.96	5.61	7.92
chr1	133634318	133635994	1677	1281	78	169.76	6.69	1.28
chr1	133646086	133648204	2119	461	84	92.32	6.18	1.74
chr1	133723859	133725530	1672	615	100	320.24	8.61	1.91
chr1	133807277	133808266	990	547	49	63.87	4.42	5.51
chr1	133844067	133845859	1793	851	138	365.11	16.73	1.87
chr1	133858693	133860573	1881	666	69	96.52	4.68	1.64
chr1	133883987	133884430	444	157	17	52.09	5.53	12.02
chr1	133889752	133890841	1090	751	42	83.84	5.62	2.15
chr1	133899383	133900211	829	522	32	75.23	6.2	3
chr1	133903705	133905460	1756	1238	172	762.92	19.64	7.32
chr1	133907481	133908270	790	523	33	83.24	7.21	2.19
chr1	133964011	133965057	1047	438	48	90.08	5.53	1.86
chr1	133998089	133999436	1348	753	131	403.85	16.31	2.36
chr1	134000254	134001553	1300	737	61	61.86	3.95	6.14
chr1	134035628	134037340	1713	353	69	144.47	6.2	1.33
chr1	134053472	134054602	1131	678	56	208.34	17.07	1.36
chr1	134083727	134084492	766	322	25	51.3	6.09	12.65
chr1	134086003	134088665	2663	1005	113	244.23	6.42	1.49
chr1	134089914	134090619	706	306	30	67.02	6.81	4.6
chr1	134101296	134101791	496	196	18	58.98	5.66	7.45
chr1	134108374	134109442	1069	493	53	78.86	5.53	2.6
chr1	134168954	134169714	761	319	30	79.95	7.89	2.53
chr1	134188562	134190099	1538	393	59	51.04	4.08	12.94
chr1	134195044	134196791	1748	598	74	163.16	6.77	1.3
chr1	134207150	134208586	1437	973	97	237.01	9.54	1.43
