name	chr	start	end	width	kwidth	read_region_sum	reads_per_width	reads_per_mil	reads_per_milp	reads_per_kwidth	reads_per_kwidthp	reads_per_kwidth_per_mil	reads_per_kwidth_per_milp	reads_per_kwidth_per_milp_l	norm_sigmoid	norm_zscore
isl_758	chrX	112284292	112284336	45	0.045	2	0.0444444444444444	20.1914146105076	1614.20500403551	44.4444444444444	35871.2223119003	448.698102455725	35871.2223119003	829315.723676429	0.599696875376913	0.691769407975829
isl_759	chrX	117960445	117960515	71	0.071	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_76	chr10	107357968	107358026	59	0.059	2	0.0338983050847458	20.1914146105076	1614.20500403551	33.8983050847458	27359.4068480595	342.22736627979	27359.4068480595	632528.941787107	0.599696875376913	0.691769407975829
isl_760	chrX	118306473	118306526	54	0.054	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_761	chrX	129793430	129793480	51	0.051	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_762	chrX	133276629	133276683	55	0.055	1	0.0181818181818182	10.0957073052538	807.102502017756	18.1818181818182	14674.5909457774	183.558314640978	14674.5909457774	339265.523322176	0.550354005705923	0.599696875376913
isl_763	chrX	136443133	136443185	53	0.053	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_764	chrX	139917572	139917637	66	0.066	13	0.196969696969697	131.244194968299	10492.3325262308	196.969696969697	158974.735245922	1988.5484086106	158974.735245922	3675376.5026569	0.932598946926678	0.994803858327668
isl_765	chrX	149441286	149441327	42	0.042	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_766	chrX	164629647	164629718	72	0.072	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_767	chrX	166430296	166430355	60	0.06	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_768	chrX	166431187	166431246	60	0.06	2	0.0333333333333333	20.1914146105076	1614.20500403551	33.3333333333333	26903.4167339252	336.523576841794	26903.4167339252	621986.792757322	0.599696875376913	0.691769407975829
isl_769	chrY	2689349	2689386	38	0.038	2	0.0526315789473684	20.1914146105076	1614.20500403551	52.6315789473684	42479.0790535661	531.35301606599	42479.0790535661	982084.409616824	0.599696875376913	0.691769407975829
isl_77	chr10	107358954	107359003	50	0.05	2	0.04	20.1914146105076	1614.20500403551	40	32284.1000807102	403.828292210152	32284.1000807102	746384.151308786	0.599696875376913	0.691769407975829
isl_770	chrY	2765783	2765822	40	0.04	3	0.075	30.2871219157614	2421.30750605327	75	60532.6876513317	757.178047894035	60532.6876513317	1399470.28370397	0.647097090870364	0.770759857440744
isl_78	chr10	107403857	107403917	61	0.061	2	0.0327868852459016	20.1914146105076	1614.20500403551	32.7868852459016	26462.3771153363	331.006796893567	26462.3771153363	611790.287958022	0.599696875376913	0.691769407975829
isl_79	chr10	107404933	107404992	60	0.06	2	0.0333333333333333	20.1914146105076	1614.20500403551	33.3333333333333	26903.4167339252	336.523576841794	26903.4167339252	621986.792757322	0.599696875376913	0.691769407975829
isl_8	chr1	40123823	40123864	42	0.042	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_80	chr10	107458101	107458165	65	0.065	2	0.0307692307692308	20.1914146105076	1614.20500403551	30.7692307692308	24833.9231390079	310.637147853963	24833.9231390079	574141.654852913	0.599696875376913	0.691769407975829
isl_81	chr10	107541963	107542004	42	0.042	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_82	chr10	107589098	107589145	48	0.048	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_83	chr10	107591522	107591573	52	0.052	2	0.0384615384615385	20.1914146105076	1614.20500403551	38.4615384615385	31042.4039237599	388.296434817454	31042.4039237599	717677.068566141	0.599696875376913	0.691769407975829
isl_84	chr10	107596231	107596286	56	0.056	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_85	chr10	107599023	107599085	63	0.063	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_86	chr10	107612936	107613002	67	0.067	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_87	chr10	107622965	107623005	41	0.041	2	0.0487804878048781	20.1914146105076	1614.20500403551	48.780487804878	39370.8537569637	492.473527085551	39370.8537569637	910224.574766813	0.599696875376913	0.691769407975829
isl_88	chr10	107631902	107631953	52	0.052	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_89	chr10	107679838	107679893	56	0.056	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_9	chr1	53988232	53988282	51	0.051	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_90	chr10	107708737	107708793	57	0.057	2	0.0350877192982456	20.1914146105076	1614.20500403551	35.0877192982456	28319.3860357107	354.235344043993	28319.3860357107	654722.939744549	0.599696875376913	0.691769407975829
isl_91	chr10	107721790	107721838	49	0.049	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_92	chr10	107736630	107736679	50	0.05	2	0.04	20.1914146105076	1614.20500403551	40	32284.1000807102	403.828292210152	32284.1000807102	746384.151308786	0.599696875376913	0.691769407975829
isl_93	chr10	107788900	107788944	45	0.045	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_94	chr10	107794100	107794137	38	0.038	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_95	chr10	107800969	107801008	40	0.04	2	0.05	20.1914146105076	1614.20500403551	50	40355.1251008878	504.78536526269	40355.1251008878	932980.189135983	0.599696875376913	0.691769407975829
isl_96	chr10	107816154	107816196	43	0.043	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_97	chr10	107830437	107830499	63	0.063	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_98	chr10	107836240	107836286	47	0.047	2	0.0425531914893617	20.1914146105076	1614.20500403551	42.5531914893617	34344.7873199045	429.604566181013	34344.7873199045	794025.692881688	0.599696875376913	0.691769407975829
isl_99	chr10	107975990	107976060	71	0.071	0	0	0	0	0	0	0	0	0	0.5	0.5
