chromosome	source	feature	start	end	length	multiplicity	peaks1.bed.bed	peaks2.bed.bed	sum	code	id
chr1	multovl	overlap	93146774	93148744	1971	2	1	1	2	XX	chr1_93146774_93148744
chr1	multovl	overlap	93194251	93195725	1475	2	1	1	2	XX	chr1_93194251_93195725
chr1	multovl	overlap	93293897	93295946	2050	2	1	1	2	XX	chr1_93293897_93295946
chr1	multovl	overlap	93308858	93309866	1009	2	1	1	2	XX	chr1_93308858_93309866
chr1	multovl	overlap	93309916	93310551	636	2	1	1	2	XX	chr1_93309916_93310551
chr1	multovl	overlap	93354930	93356245	1316	2	1	1	2	XX	chr1_93354930_93356245
chr1	multovl	overlap	93390966	93392302	1337	2	1	1	2	XX	chr1_93390966_93392302
chr1	multovl	overlap	93436181	93438185	2005	2	1	1	2	XX	chr1_93436181_93438185
chr1	multovl	overlap	93697003	93700066	3064	2	1	1	2	XX	chr1_93697003_93700066
chr1	multovl	overlap	94075222	94076422	1201	2	1	1	2	XX	chr1_94075222_94076422
chr1	multovl	overlap	94077045	94078232	1188	2	1	1	2	XX	chr1_94077045_94078232
chr1	multovl	overlap	94369221	94371230	2010	2	1	1	2	XX	chr1_94369221_94371230
chr1	multovl	overlap	94537363	94539190	1828	2	1	1	2	XX	chr1_94537363_94539190
chr1	multovl	overlap	94728238	94729263	1026	2	1	1	2	XX	chr1_94728238_94729263
chr1	multovl	overlap	94806662	94807419	758	2	1	1	2	XX	chr1_94806662_94807419
chr1	multovl	overlap	94807797	94808852	1056	2	1	1	2	XX	chr1_94807797_94808852
chr1	multovl	overlap	94830043	94832755	2713	2	1	1	2	XX	chr1_94830043_94832755
chr1	multovl	overlap	95132233	95133744	1512	2	1	1	2	XX	chr1_95132233_95133744
chr1	multovl	overlap	95201619	95202944	1326	2	1	1	2	XX	chr1_95201619_95202944
chr1	multovl	overlap	95238890	95241154	2265	2	1	1	2	XX	chr1_95238890_95241154
chr1	multovl	overlap	95340261	95342121	1861	2	1	1	2	XX	chr1_95340261_95342121
chr1	multovl	overlap	95342151	95342981	831	2	1	1	2	XX	chr1_95342151_95342981
chr1	multovl	overlap	95374014	95376920	2907	2	1	1	2	XX	chr1_95374014_95376920
chr1	multovl	overlap	95407850	95409657	1808	2	1	1	2	XX	chr1_95407850_95409657
chr1	multovl	overlap	95530939	95532352	1414	2	1	1	2	XX	chr1_95530939_95532352
chr1	multovl	overlap	95649831	95652526	2696	2	1	1	2	XX	chr1_95649831_95652526
chr1	multovl	overlap	95697853	95698898	1046	2	1	1	2	XX	chr1_95697853_95698898
chr1	multovl	overlap	95699753	95701524	1772	2	1	1	2	XX	chr1_95699753_95701524
chr1	multovl	overlap	95721361	95722788	1428	2	1	1	2	XX	chr1_95721361_95722788
chr1	multovl	overlap	97210086	97211485	1400	2	1	1	2	XX	chr1_97210086_97211485
chr1	multovl	overlap	99557036	99559300	2265	1	1	0	1	X0	chr1_99557036_99559300
chr1	multovl	overlap	99665418	99667650	2233	2	1	1	2	XX	chr1_99665418_99667650
chr1	multovl	overlap	99872807	99874311	1505	2	1	1	2	XX	chr1_99872807_99874311
chr1	multovl	overlap	99990963	99992981	2019	2	1	1	2	XX	chr1_99990963_99992981
chr1	multovl	overlap	107559151	107561879	2729	2	1	1	2	XX	chr1_107559151_107561879
chr1	multovl	overlap	107885810	107887178	1369	2	1	1	2	XX	chr1_107885810_107887178
chr1	multovl	overlap	107887518	107890719	3202	2	1	1	2	XX	chr1_107887518_107890719
chr1	multovl	overlap	108068231	108068757	527	1	1	0	1	X0	chr1_108068231_108068757
chr1	multovl	overlap	108068824	108069627	804	2	1	1	2	XX	chr1_108068824_108069627
chr1	multovl	overlap	108608300	108609383	1084	2	1	1	2	XX	chr1_108608300_108609383
chr1	multovl	overlap	108609764	108610878	1115	2	1	1	2	XX	chr1_108609764_108610878
chr1	multovl	overlap	108610961	108611775	815	2	1	1	2	XX	chr1_108610961_108611775
chr1	multovl	overlap	108655081	108657141	2061	2	1	1	2	XX	chr1_108655081_108657141
chr1	multovl	overlap	108691935	108694067	2133	2	1	1	2	XX	chr1_108691935_108694067
chr1	multovl	overlap	109486542	109487305	764	2	1	1	2	XX	chr1_109486542_109487305
chr1	multovl	overlap	113760609	113761830	1222	2	1	1	2	XX	chr1_113760609_113761830
chr1	multovl	overlap	116061643	116062612	970	1	0	1	1	0X	chr1_116061643_116062612
chr1	multovl	overlap	120206839	120208040	1202	2	1	1	2	XX	chr1_120206839_120208040
chr1	multovl	overlap	120218128	120219851	1724	2	1	1	2	XX	chr1_120218128_120219851
chr1	multovl	overlap	120284604	120287322	2719	2	1	1	2	XX	chr1_120284604_120287322
chr1	multovl	overlap	120944093	120944753	661	1	0	1	1	0X	chr1_120944093_120944753
chr1	multovl	overlap	120947875	120950294	2420	2	1	1	2	XX	chr1_120947875_120950294
chr1	multovl	overlap	121316177	121317620	1444	2	1	1	2	XX	chr1_121316177_121317620
chr1	multovl	overlap	121317888	121318937	1050	2	1	1	2	XX	chr1_121317888_121318937
chr1	multovl	overlap	121399477	121401569	2093	2	1	1	2	XX	chr1_121399477_121401569
chr1	multovl	overlap	121544501	121545898	1398	2	1	1	2	XX	chr1_121544501_121545898
chr1	multovl	overlap	121732475	121734728	2254	2	1	1	2	XX	chr1_121732475_121734728
chr1	multovl	overlap	121809068	121810094	1027	2	1	1	2	XX	chr1_121809068_121810094
chr1	multovl	overlap	121893486	121894244	759	2	1	1	2	XX	chr1_121893486_121894244
chr1	multovl	overlap	122016385	122018721	2337	2	1	1	2	XX	chr1_122016385_122018721
chr1	multovl	overlap	122154258	122155516	1259	2	1	1	2	XX	chr1_122154258_122155516
chr1	multovl	overlap	122160985	122162358	1374	1	1	0	1	X0	chr1_122160985_122162358
chr1	multovl	overlap	122493172	122494191	1020	2	1	1	2	XX	chr1_122493172_122494191
chr1	multovl	overlap	122498111	122498803	693	2	1	1	2	XX	chr1_122498111_122498803
chr1	multovl	overlap	122498845	122502590	3746	2	1	1	2	XX	chr1_122498845_122502590
chr1	multovl	overlap	123223270	123225472	2203	2	1	1	2	XX	chr1_123223270_123225472
chr1	multovl	overlap	123327299	123328851	1553	2	1	1	2	XX	chr1_123327299_123328851
chr1	multovl	overlap	123463267	123464776	1510	2	1	1	2	XX	chr1_123463267_123464776
chr1	multovl	overlap	127330512	127332170	1659	2	1	1	2	XX	chr1_127330512_127332170
chr1	multovl	overlap	127332447	127333338	892	2	1	1	2	XX	chr1_127332447_127333338
chr1	multovl	overlap	127456457	127459036	2580	2	1	1	2	XX	chr1_127456457_127459036
chr1	multovl	overlap	128726294	128727471	1178	2	1	1	2	XX	chr1_128726294_128727471
chr1	multovl	overlap	129101154	129103551	2398	2	1	1	2	XX	chr1_129101154_129103551
chr1	multovl	overlap	129669513	129670530	1018	2	1	1	2	XX	chr1_129669513_129670530
chr1	multovl	overlap	129670693	129672390	1698	2	1	1	2	XX	chr1_129670693_129672390
chr1	multovl	overlap	129765262	129766465	1204	2	1	1	2	XX	chr1_129765262_129766465
chr1	multovl	overlap	129998464	129999749	1286	2	1	1	2	XX	chr1_129998464_129999749
chr1	multovl	overlap	129999784	130001001	1218	2	1	1	2	XX	chr1_129999784_130001001
chr1	multovl	overlap	130140079	130141888	1810	2	1	1	2	XX	chr1_130140079_130141888
chr1	multovl	overlap	130255333	130256410	1078	2	1	1	2	XX	chr1_130255333_130256410
chr1	multovl	overlap	130312725	130314266	1542	2	1	1	2	XX	chr1_130312725_130314266
chr1	multovl	overlap	132358774	132359603	830	1	0	1	1	0X	chr1_132358774_132359603
chr1	multovl	overlap	132611625	132614978	3354	2	1	1	2	XX	chr1_132611625_132614978
chr1	multovl	overlap	132991686	132994416	2731	2	1	1	2	XX	chr1_132991686_132994416
chr1	multovl	overlap	133033890	133035666	1777	2	1	1	2	XX	chr1_133033890_133035666
chr1	multovl	overlap	133049385	133050617	1233	2	1	1	2	XX	chr1_133049385_133050617
chr1	multovl	overlap	133141579	133142514	936	2	1	1	2	XX	chr1_133141579_133142514
chr1	multovl	overlap	133174535	133176541	2007	2	1	1	2	XX	chr1_133174535_133176541
chr1	multovl	overlap	133420343	133421039	697	2	1	1	2	XX	chr1_133420343_133421039
chr1	multovl	overlap	133421598	133424189	2592	2	1	1	2	XX	chr1_133421598_133424189
chr1	multovl	overlap	133424325	133425863	1539	2	1	1	2	XX	chr1_133424325_133425863
chr1	multovl	overlap	133585260	133586948	1689	2	1	1	2	XX	chr1_133585260_133586948
chr1	multovl	overlap	133723773	133725605	1833	2	1	1	2	XX	chr1_133723773_133725605
chr1	multovl	overlap	133763519	133764846	1328	2	1	1	2	XX	chr1_133763519_133764846
chr1	multovl	overlap	133807169	133808678	1510	2	1	1	2	XX	chr1_133807169_133808678
chr1	multovl	overlap	133903427	133906223	2797	2	1	1	2	XX	chr1_133903427_133906223
chr1	multovl	overlap	134034560	134036794	2235	2	1	1	2	XX	chr1_134034560_134036794
chr1	multovl	overlap	134194767	134196444	1678	2	1	1	2	XX	chr1_134194767_134196444
chr1	multovl	overlap	134212470	134214754	2285	2	1	1	2	XX	chr1_134212470_134214754
chr1	multovl	overlap	134286820	134288219	1400	2	1	1	2	XX	chr1_134286820_134288219
chr1	multovl	overlap	134288226	134288916	691	2	1	1	2	XX	chr1_134288226_134288916
chr1	multovl	overlap	134314018	134315256	1239	2	1	1	2	XX	chr1_134314018_134315256
chr1	multovl	overlap	134372896	134374856	1961	2	1	1	2	XX	chr1_134372896_134374856
chr1	multovl	overlap	134920728	134922284	1557	2	1	1	2	XX	chr1_134920728_134922284
chr1	multovl	overlap	134929746	134930760	1015	2	1	1	2	XX	chr1_134929746_134930760
chr1	multovl	overlap	134942546	134943526	981	1	0	1	1	0X	chr1_134942546_134943526
chr1	multovl	overlap	135027752	135031226	3475	2	1	1	2	XX	chr1_135027752_135031226
chr1	multovl	overlap	135031384	135032032	649	2	1	1	2	XX	chr1_135031384_135032032
chr1	multovl	overlap	135077540	135078514	975	1	0	1	1	0X	chr1_135077540_135078514
chr1	multovl	overlap	135505844	135506978	1135	2	1	1	2	XX	chr1_135505844_135506978
chr1	multovl	overlap	135556537	135557884	1348	2	1	1	2	XX	chr1_135556537_135557884
chr1	multovl	overlap	135972615	135975811	3197	2	1	1	2	XX	chr1_135972615_135975811
chr1	multovl	overlap	136257446	136259306	1861	2	1	1	2	XX	chr1_136257446_136259306
chr1	multovl	overlap	136302188	136303917	1730	2	1	1	2	XX	chr1_136302188_136303917
chr1	multovl	overlap	136312010	136313183	1174	2	1	1	2	XX	chr1_136312010_136313183
chr1	multovl	overlap	136351322	136353061	1740	2	1	1	2	XX	chr1_136351322_136353061
chr1	multovl	overlap	136390457	136392311	1855	2	1	1	2	XX	chr1_136390457_136392311
chr1	multovl	overlap	136452768	136453664	897	2	1	1	2	XX	chr1_136452768_136453664
chr1	multovl	overlap	136456574	136457459	886	2	1	1	2	XX	chr1_136456574_136457459
chr1	multovl	overlap	136697320	136700713	3394	2	1	1	2	XX	chr1_136697320_136700713
chr1	multovl	overlap	136851481	136852837	1357	2	1	1	2	XX	chr1_136851481_136852837
chr1	multovl	overlap	136858766	136859705	940	2	1	1	2	XX	chr1_136858766_136859705
chr1	multovl	overlap	137042630	137045477	2848	2	1	1	2	XX	chr1_137042630_137045477
chr1	multovl	overlap	137179587	137181042	1456	2	1	1	2	XX	chr1_137179587_137181042
chr1	multovl	overlap	137209304	137210781	1478	2	1	1	2	XX	chr1_137209304_137210781
chr1	multovl	overlap	137270385	137271840	1456	2	1	1	2	XX	chr1_137270385_137271840
chr1	multovl	overlap	137325802	137327789	1988	2	1	1	2	XX	chr1_137325802_137327789
chr1	multovl	overlap	137582980	137584768	1789	2	1	1	2	XX	chr1_137582980_137584768
chr1	multovl	overlap	137584843	137586128	1286	2	1	1	2	XX	chr1_137584843_137586128
chr1	multovl	overlap	137625611	137626600	990	2	1	1	2	XX	chr1_137625611_137626600
chr1	multovl	overlap	137661938	137665789	3852	2	1	1	2	XX	chr1_137661938_137665789
chr1	multovl	overlap	137666324	137667346	1023	2	1	1	2	XX	chr1_137666324_137667346
chr1	multovl	overlap	137914482	137915500	1019	2	1	1	2	XX	chr1_137914482_137915500
chr1	multovl	overlap	138027810	138029076	1267	2	1	1	2	XX	chr1_138027810_138029076
chr1	multovl	overlap	138129318	138130236	919	2	1	1	2	XX	chr1_138129318_138130236
chr1	multovl	overlap	138130351	138131262	912	2	1	1	2	XX	chr1_138130351_138131262
chr1	multovl	overlap	138240810	138243330	2521	2	1	1	2	XX	chr1_138240810_138243330
chr1	multovl	overlap	138311094	138311917	824	2	1	1	2	XX	chr1_138311094_138311917
chr1	multovl	overlap	138362681	138363495	815	2	1	1	2	XX	chr1_138362681_138363495
chr1	multovl	overlap	138520716	138521414	699	2	1	1	2	XX	chr1_138520716_138521414
chr1	multovl	overlap	139794715	139795834	1120	1	0	1	1	0X	chr1_139794715_139795834
chr1	multovl	overlap	140432409	140433259	851	2	1	1	2	XX	chr1_140432409_140433259
chr1	multovl	overlap	140513824	140516989	3166	2	1	1	2	XX	chr1_140513824_140516989
chr1	multovl	overlap	140859213	140861137	1925	2	1	1	2	XX	chr1_140859213_140861137
chr1	multovl	overlap	141318076	141320499	2424	2	1	1	2	XX	chr1_141318076_141320499
chr1	multovl	overlap	141350699	141352497	1799	2	1	1	2	XX	chr1_141350699_141352497
chr1	multovl	overlap	145548687	145550026	1340	2	1	1	2	XX	chr1_145548687_145550026
chr1	multovl	overlap	145586127	145587644	1518	2	1	1	2	XX	chr1_145586127_145587644
chr1	multovl	overlap	145623411	145624214	804	2	1	1	2	XX	chr1_145623411_145624214
chr1	multovl	overlap	145624323	145625468	1146	2	1	1	2	XX	chr1_145624323_145625468
chr1	multovl	overlap	145850602	145851813	1212	2	1	1	2	XX	chr1_145850602_145851813
chr1	multovl	overlap	151807619	151808680	1062	2	1	1	2	XX	chr1_151807619_151808680
chr1	multovl	overlap	151946358	151947779	1422	2	1	1	2	XX	chr1_151946358_151947779
chr1	multovl	overlap	151947925	151948925	1001	2	1	1	2	XX	chr1_151947925_151948925
chr1	multovl	overlap	152011602	152012512	911	1	1	0	1	X0	chr1_152011602_152012512
chr1	multovl	overlap	152238947	152240370	1424	2	1	1	2	XX	chr1_152238947_152240370
chr1	multovl	overlap	152240423	152241511	1089	2	1	1	2	XX	chr1_152240423_152241511
chr1	multovl	overlap	152838820	152839752	933	1	0	1	1	0X	chr1_152838820_152839752
chr1	multovl	overlap	153190820	153193296	2477	2	1	1	2	XX	chr1_153190820_153193296
chr1	multovl	overlap	153193610	153194274	665	1	1	0	1	X0	chr1_153193610_153194274
chr1	multovl	overlap	153274588	153276935	2348	2	1	1	2	XX	chr1_153274588_153276935
chr1	multovl	overlap	153346756	153347835	1080	2	1	1	2	XX	chr1_153346756_153347835
chr1	multovl	overlap	153601455	153602273	819	1	0	1	1	0X	chr1_153601455_153602273
chr1	multovl	overlap	153602425	153603734	1310	2	1	1	2	XX	chr1_153602425_153603734
chr1	multovl	overlap	153935748	153937056	1309	2	1	1	2	XX	chr1_153935748_153937056
chr1	multovl	overlap	154232832	154233999	1168	2	1	1	2	XX	chr1_154232832_154233999
chr1	multovl	overlap	154470727	154472517	1791	2	1	1	2	XX	chr1_154470727_154472517
chr1	multovl	overlap	154612751	154613590	840	2	1	1	2	XX	chr1_154612751_154613590
chr1	multovl	overlap	154613663	154614996	1334	2	1	1	2	XX	chr1_154613663_154614996
chr1	multovl	overlap	154748413	154749715	1303	2	1	1	2	XX	chr1_154748413_154749715
chr1	multovl	overlap	154750405	154751389	985	2	1	1	2	XX	chr1_154750405_154751389
chr1	multovl	overlap	154801780	154803223	1444	2	1	1	2	XX	chr1_154801780_154803223
chr1	multovl	overlap	155178358	155179969	1612	2	1	1	2	XX	chr1_155178358_155179969
chr1	multovl	overlap	155180258	155181143	886	2	1	1	2	XX	chr1_155180258_155181143
chr1	multovl	overlap	155333285	155334907	1623	2	1	1	2	XX	chr1_155333285_155334907
chr1	multovl	overlap	155598635	155600171	1537	1	0	1	1	0X	chr1_155598635_155600171
chr1	multovl	overlap	155746683	155748152	1470	2	1	1	2	XX	chr1_155746683_155748152
chr1	multovl	overlap	156944844	156947108	2265	2	1	1	2	XX	chr1_156944844_156947108
chr1	multovl	overlap	156955334	156956349	1016	1	0	1	1	0X	chr1_156955334_156956349
chr1	multovl	overlap	156993184	156994213	1030	1	0	1	1	0X	chr1_156993184_156994213
chr1	multovl	overlap	157005796	157006827	1032	2	1	1	2	XX	chr1_157005796_157006827
chr1	multovl	overlap	157090601	157092352	1752	2	1	1	2	XX	chr1_157090601_157092352
chr1	multovl	overlap	157263395	157264602	1208	2	1	1	2	XX	chr1_157263395_157264602
chr1	multovl	overlap	157404568	157406488	1921	2	1	1	2	XX	chr1_157404568_157406488
chr1	multovl	overlap	157657060	157658620	1561	1	0	1	1	0X	chr1_157657060_157658620
chr1	multovl	overlap	157658670	157660945	2276	2	1	1	2	XX	chr1_157658670_157660945
chr1	multovl	overlap	157819136	157820277	1142	2	1	1	2	XX	chr1_157819136_157820277
chr1	multovl	overlap	157820364	157821391	1028	2	1	1	2	XX	chr1_157820364_157821391
chr1	multovl	overlap	157881610	157883973	2364	2	1	1	2	XX	chr1_157881610_157883973
chr1	multovl	overlap	157887774	157889966	2193	1	0	1	1	0X	chr1_157887774_157889966
chr1	multovl	overlap	158350536	158351743	1208	1	0	1	1	0X	chr1_158350536_158351743
chr1	multovl	overlap	158402965	158404668	1704	2	1	1	2	XX	chr1_158402965_158404668
chr1	multovl	overlap	158489195	158490246	1052	2	1	1	2	XX	chr1_158489195_158490246
chr1	multovl	overlap	158545690	158546752	1063	2	1	1	2	XX	chr1_158545690_158546752
chr1	multovl	overlap	158603012	158605304	2293	2	1	1	2	XX	chr1_158603012_158605304
chr1	multovl	overlap	158647872	158649099	1228	2	1	1	2	XX	chr1_158647872_158649099
chr1	multovl	overlap	158868462	158869505	1044	2	1	1	2	XX	chr1_158868462_158869505
chr1	multovl	overlap	159341339	159342542	1204	2	1	1	2	XX	chr1_159341339_159342542
chr1	multovl	overlap	159342790	159343448	659	2	1	1	2	XX	chr1_159342790_159343448
chr1	multovl	overlap	161161604	161162560	957	2	1	1	2	XX	chr1_161161604_161162560
chr1	multovl	overlap	161162795	161163907	1113	2	1	1	2	XX	chr1_161162795_161163907
chr1	multovl	overlap	161974175	161975315	1141	1	1	0	1	X0	chr1_161974175_161975315
chr1	multovl	overlap	162125345	162126326	982	2	1	1	2	XX	chr1_162125345_162126326
chr1	multovl	overlap	162140774	162143009	2236	2	1	1	2	XX	chr1_162140774_162143009
chr1	multovl	overlap	162143106	162144197	1092	2	1	1	2	XX	chr1_162143106_162144197
chr1	multovl	overlap	162721753	162723621	1869	2	1	1	2	XX	chr1_162721753_162723621
chr1	multovl	overlap	162835900	162837910	2011	2	1	1	2	XX	chr1_162835900_162837910
chr1	multovl	overlap	162963782	162964922	1141	2	1	1	2	XX	chr1_162963782_162964922
chr1	multovl	overlap	162964993	162964999	7	2	1	1	2	XX	chr1_162964993_162964999
chr1	multovl	overlap	162965056	162967161	2106	2	1	1	2	XX	chr1_162965056_162967161
chr1	multovl	overlap	163000031	163002361	2331	2	1	1	2	XX	chr1_163000031_163002361
chr1	multovl	overlap	163060329	163061865	1537	2	1	1	2	XX	chr1_163060329_163061865
chr1	multovl	overlap	163179061	163181663	2603	2	1	1	2	XX	chr1_163179061_163181663
chr1	multovl	overlap	163805438	163806839	1402	2	1	1	2	XX	chr1_163805438_163806839
chr1	multovl	overlap	163807040	163808111	1072	2	1	1	2	XX	chr1_163807040_163808111
chr1	multovl	overlap	163899259	163900460	1202	1	0	1	1	0X	chr1_163899259_163900460
chr1	multovl	overlap	164147471	164149219	1749	2	1	1	2	XX	chr1_164147471_164149219
chr1	multovl	overlap	164149952	164151617	1666	1	0	1	1	0X	chr1_164149952_164151617
chr1	multovl	overlap	164151673	164152521	849	1	0	1	1	0X	chr1_164151673_164152521
chr1	multovl	overlap	164477659	164479404	1746	2	1	1	2	XX	chr1_164477659_164479404
chr1	multovl	overlap	164500040	164502053	2014	2	1	1	2	XX	chr1_164500040_164502053
chr1	multovl	overlap	164669241	164670994	1754	2	1	1	2	XX	chr1_164669241_164670994
chr1	multovl	overlap	165239233	165244086	4854	2	1	1	2	XX	chr1_165239233_165244086
chr1	multovl	overlap	165332144	165334441	2298	2	1	1	2	XX	chr1_165332144_165334441
chr1	multovl	overlap	165709784	165710607	824	2	1	1	2	XX	chr1_165709784_165710607
chr1	multovl	overlap	165859597	165861416	1820	2	1	1	2	XX	chr1_165859597_165861416
chr1	multovl	overlap	165924057	165925780	1724	2	1	1	2	XX	chr1_165924057_165925780
chr1	multovl	overlap	166178350	166179057	708	2	1	1	2	XX	chr1_166178350_166179057
chr1	multovl	overlap	166179175	166181599	2425	2	1	1	2	XX	chr1_166179175_166181599
chr1	multovl	overlap	166236436	166238518	2083	2	1	1	2	XX	chr1_166236436_166238518
chr1	multovl	overlap	166386530	166388208	1679	2	1	1	2	XX	chr1_166386530_166388208
chr1	multovl	overlap	166828731	166829664	934	1	0	1	1	0X	chr1_166828731_166829664
chr1	multovl	overlap	167123892	167124613	722	1	0	1	1	0X	chr1_167123892_167124613
chr1	multovl	overlap	167165718	167167827	2110	2	1	1	2	XX	chr1_167165718_167167827
chr1	multovl	overlap	167211981	167212815	835	2	1	1	2	XX	chr1_167211981_167212815
chr1	multovl	overlap	167389297	167391239	1943	2	1	1	2	XX	chr1_167389297_167391239
chr1	multovl	overlap	167391342	167392267	926	2	1	1	2	XX	chr1_167391342_167392267
chr1	multovl	overlap	167563728	167564391	664	2	1	1	2	XX	chr1_167563728_167564391
chr1	multovl	overlap	167571778	167573417	1640	2	1	1	2	XX	chr1_167571778_167573417
chr1	multovl	overlap	167693495	167694927	1433	2	1	1	2	XX	chr1_167693495_167694927
chr1	multovl	overlap	167931293	167932210	918	2	1	1	2	XX	chr1_167931293_167932210
chr1	multovl	overlap	167933020	167933948	929	2	1	1	2	XX	chr1_167933020_167933948
chr1	multovl	overlap	168309380	168310660	1281	2	1	1	2	XX	chr1_168309380_168310660
chr1	multovl	overlap	168339122	168340359	1238	1	1	0	1	X0	chr1_168339122_168340359
chr1	multovl	overlap	169213706	169215187	1482	2	1	1	2	XX	chr1_169213706_169215187
chr1	multovl	overlap	169238157	169239601	1445	2	1	1	2	XX	chr1_169238157_169239601
chr1	multovl	overlap	169280014	169281073	1060	2	1	1	2	XX	chr1_169280014_169281073
chr1	multovl	overlap	169323085	169324372	1288	2	1	1	2	XX	chr1_169323085_169324372
chr1	multovl	overlap	170359176	170360119	944	2	1	1	2	XX	chr1_170359176_170360119
chr1	multovl	overlap	170360713	170361644	932	2	1	1	2	XX	chr1_170360713_170361644
chr1	multovl	overlap	170362613	170363267	655	1	0	1	1	0X	chr1_170362613_170363267
chr1	multovl	overlap	171461049	171461626	578	2	1	1	2	XX	chr1_171461049_171461626
chr1	multovl	overlap	171461633	171462361	729	2	1	1	2	XX	chr1_171461633_171462361
chr1	multovl	overlap	171898364	171899488	1125	2	1	1	2	XX	chr1_171898364_171899488
chr1	multovl	overlap	171899501	171900207	707	2	1	1	2	XX	chr1_171899501_171900207
chr1	multovl	overlap	172038590	172042486	3897	2	1	1	2	XX	chr1_172038590_172042486
chr1	multovl	overlap	172104071	172105078	1008	2	1	1	2	XX	chr1_172104071_172105078
chr1	multovl	overlap	172105120	172105191	72	2	1	1	2	XX	chr1_172105120_172105191
chr1	multovl	overlap	172144525	172145665	1141	2	1	1	2	XX	chr1_172144525_172145665
chr1	multovl	overlap	172519104	172520358	1255	1	1	0	1	X0	chr1_172519104_172520358
chr1	multovl	overlap	172574437	172576327	1891	2	1	1	2	XX	chr1_172574437_172576327
chr1	multovl	overlap	172796705	172798307	1603	2	1	1	2	XX	chr1_172796705_172798307
chr1	multovl	overlap	172798428	172799392	965	2	1	1	2	XX	chr1_172798428_172799392
chr1	multovl	overlap	172814407	172815899	1493	2	1	1	2	XX	chr1_172814407_172815899
