chromosome	source	feature	start	end	length	multiplicity	tracknum	count	name	strand	from	to	id	id_orig	sum	code
chr1	multovl	overlap	40323099	40324655	1557	2	1	1	MACS_peak_85	.	40323099	40324655	chr1_40323099_40324655	chr1_40323099_40324655	2	XX
chr1	multovl	overlap	40323099	40324655	1557	2	2	1	MACS_peak_90	.	40322757	40324797	chr1_40323099_40324655	chr1_40322757_40324797	2	XX
chr1	multovl	overlap	40381305	40383403	2099	2	1	1	MACS_peak_86	.	40381305	40383573	chr1_40381305_40383403	chr1_40381305_40383573	2	XX
chr1	multovl	overlap	40381305	40383403	2099	2	2	1	MACS_peak_91	.	40381110	40383403	chr1_40381305_40383403	chr1_40381110_40383403	2	XX
chr1	multovl	overlap	40846785	40848233	1449	2	1	1	MACS_peak_87	.	40846785	40848249	chr1_40846785_40848233	chr1_40846785_40848249	2	XX
chr1	multovl	overlap	40846785	40848233	1449	2	2	1	MACS_peak_92	.	40846618	40848233	chr1_40846785_40848233	chr1_40846618_40848233	2	XX
chr1	multovl	overlap	42907684	42909315	1632	2	1	1	MACS_peak_88	.	42907684	42909315	chr1_42907684_42909315	chr1_42907684_42909315	2	XX
chr1	multovl	overlap	42907684	42909315	1632	2	2	1	MACS_peak_93	.	42907492	42909394	chr1_42907684_42909315	chr1_42907492_42909394	2	XX
chr1	multovl	overlap	43148165	43150244	2080	2	1	1	MACS_peak_89	.	43148165	43150244	chr1_43148165_43150244	chr1_43148165_43150244	2	XX
chr1	multovl	overlap	43148165	43150244	2080	2	2	1	MACS_peak_94	.	43148109	43150446	chr1_43148165_43150244	chr1_43148109_43150446	2	XX
chr1	multovl	overlap	43154707	43156519	1813	2	1	1	MACS_peak_90	.	43154707	43156527	chr1_43154707_43156519	chr1_43154707_43156527	2	XX
chr1	multovl	overlap	43154707	43156519	1813	2	2	1	MACS_peak_95	.	43154574	43156519	chr1_43154707_43156519	chr1_43154574_43156519	2	XX
chr1	multovl	overlap	43218925	43221144	2220	2	1	1	MACS_peak_91	.	43218900	43221144	chr1_43218925_43221144	chr1_43218900_43221144	2	XX
chr1	multovl	overlap	43218925	43221144	2220	2	2	1	MACS_peak_96	.	43218925	43221146	chr1_43218925_43221144	chr1_43218925_43221146	2	XX
chr1	multovl	overlap	43502585	43504209	1625	2	1	1	MACS_peak_92	.	43502585	43504209	chr1_43502585_43504209	chr1_43502585_43504209	2	XX
chr1	multovl	overlap	43502585	43504209	1625	2	2	1	MACS_peak_97	.	43502476	43504907	chr1_43502585_43504209	chr1_43502476_43504907	2	XX
chr1	multovl	overlap	43883484	43884704	1221	2	1	1	MACS_peak_93	.	43883368	43884723	chr1_43883484_43884704	chr1_43883368_43884723	2	XX
chr1	multovl	overlap	43883484	43884704	1221	2	2	1	MACS_peak_98	.	43883484	43884704	chr1_43883484_43884704	chr1_43883484_43884704	2	XX
chr1	multovl	overlap	43884798	43885449	652	1	1	1	MACS_peak_94	.	43884798	43885449	chr1_43884798_43885449	chr1_43884798_43885449	1	X0
chr1	multovl	overlap	43989814	43991807	1994	2	1	1	MACS_peak_95	.	43989814	43991807	chr1_43989814_43991807	chr1_43989814_43991807	2	XX
chr1	multovl	overlap	43989814	43991807	1994	2	2	1	MACS_peak_99	.	43989591	43992657	chr1_43989814_43991807	chr1_43989591_43992657	2	XX
chr1	multovl	overlap	44098740	44099503	764	1	2	1	MACS_peak_100	.	44098740	44099503	chr1_44098740_44099503	chr1_44098740_44099503	1	0X
chr1	multovl	overlap	44158041	44159751	1711	2	1	1	MACS_peak_96	.	44158041	44159751	chr1_44158041_44159751	chr1_44158041_44159751	2	XX
chr1	multovl	overlap	44158041	44159751	1711	2	2	1	MACS_peak_101	.	44157829	44160020	chr1_44158041_44159751	chr1_44157829_44160020	2	XX
chr1	multovl	overlap	44174789	44177416	2628	2	1	1	MACS_peak_97	.	44174789	44177416	chr1_44174789_44177416	chr1_44174789_44177416	2	XX
chr1	multovl	overlap	44174789	44177416	2628	2	2	1	MACS_peak_102	.	44174356	44177530	chr1_44174789_44177416	chr1_44174356_44177530	2	XX
chr1	multovl	overlap	44203979	44205987	2009	2	1	1	MACS_peak_98	.	44203979	44205987	chr1_44203979_44205987	chr1_44203979_44205987	2	XX
chr1	multovl	overlap	44203979	44205987	2009	2	2	1	MACS_peak_103	.	44203912	44206187	chr1_44203979_44205987	chr1_44203912_44206187	2	XX
chr1	multovl	overlap	44608049	44610099	2051	2	1	1	MACS_peak_99	.	44608049	44610099	chr1_44608049_44610099	chr1_44608049_44610099	2	XX
chr1	multovl	overlap	44608049	44610099	2051	2	2	1	MACS_peak_104	.	44607931	44610415	chr1_44608049_44610099	chr1_44607931_44610415	2	XX
chr1	multovl	overlap	45368372	45369890	1519	1	2	1	MACS_peak_105	.	45368372	45369890	chr1_45368372_45369890	chr1_45368372_45369890	1	0X
chr1	multovl	overlap	45557857	45560245	2389	2	1	1	MACS_peak_100	.	45557857	45560245	chr1_45557857_45560245	chr1_45557857_45560245	2	XX
chr1	multovl	overlap	45557857	45560245	2389	2	2	1	MACS_peak_106	.	45557571	45560340	chr1_45557857_45560245	chr1_45557571_45560340	2	XX
chr1	multovl	overlap	45851989	45853465	1477	2	1	1	MACS_peak_101	.	45851989	45853465	chr1_45851989_45853465	chr1_45851989_45853465	2	XX
chr1	multovl	overlap	45851989	45853465	1477	2	2	1	MACS_peak_107	.	45851614	45853616	chr1_45851989_45853465	chr1_45851614_45853616	2	XX
chr1	multovl	overlap	46123393	46124121	729	2	1	1	MACS_peak_102	.	46123393	46124121	chr1_46123393_46124121	chr1_46123393_46124121	2	XX
chr1	multovl	overlap	46123393	46124121	729	2	2	1	MACS_peak_108	.	46123132	46124166	chr1_46123393_46124121	chr1_46123132_46124166	2	XX
chr1	multovl	overlap	46909006	46910090	1085	2	1	1	MACS_peak_103	.	46909006	46910090	chr1_46909006_46910090	chr1_46909006_46910090	2	XX
chr1	multovl	overlap	46909006	46910090	1085	2	2	1	MACS_peak_109	.	46908586	46911313	chr1_46909006_46910090	chr1_46908586_46911313	2	XX
chr1	multovl	overlap	46910526	46911313	788	2	1	1	MACS_peak_104	.	46910526	46911320	chr1_46910526_46911313	chr1_46910526_46911320	2	XX
chr1	multovl	overlap	46910526	46911313	788	2	2	1	MACS_peak_109	.	46908586	46911313	chr1_46910526_46911313	chr1_46908586_46911313	2	XX
chr1	multovl	overlap	47910447	47911276	830	1	2	1	MACS_peak_110	.	47910447	47911276	chr1_47910447_47911276	chr1_47910447_47911276	1	0X
chr1	multovl	overlap	51345832	51348064	2233	2	1	1	MACS_peak_105	.	51345829	51348064	chr1_51345832_51348064	chr1_51345829_51348064	2	XX
chr1	multovl	overlap	51345832	51348064	2233	2	2	1	MACS_peak_111	.	51345832	51350595	chr1_51345832_51348064	chr1_51345832_51350595	2	XX
chr1	multovl	overlap	51349191	51350278	1088	2	1	1	MACS_peak_106	.	51349191	51350278	chr1_51349191_51350278	chr1_51349191_51350278	2	XX
chr1	multovl	overlap	51349191	51350278	1088	2	2	1	MACS_peak_111	.	51345832	51350595	chr1_51349191_51350278	chr1_51345832_51350595	2	XX
chr1	multovl	overlap	51533855	51536108	2254	2	1	1	MACS_peak_107	.	51533855	51536111	chr1_51533855_51536108	chr1_51533855_51536111	2	XX
chr1	multovl	overlap	51533855	51536108	2254	2	2	1	MACS_peak_112	.	51533496	51536108	chr1_51533855_51536108	chr1_51533496_51536108	2	XX
chr1	multovl	overlap	51971604	51973086	1483	2	1	1	MACS_peak_108	.	51971575	51973086	chr1_51971604_51973086	chr1_51971575_51973086	2	XX
chr1	multovl	overlap	51971604	51973086	1483	2	2	1	MACS_peak_113	.	51971604	51973131	chr1_51971604_51973086	chr1_51971604_51973131	2	XX
chr1	multovl	overlap	52176107	52178231	2125	2	1	1	MACS_peak_109	.	52176107	52178576	chr1_52176107_52178231	chr1_52176107_52178576	2	XX
chr1	multovl	overlap	52176107	52178231	2125	2	2	1	MACS_peak_114	.	52176080	52178231	chr1_52176107_52178231	chr1_52176080_52178231	2	XX
chr1	multovl	overlap	52288131	52289963	1833	2	1	1	MACS_peak_110	.	52287743	52290783	chr1_52288131_52289963	chr1_52287743_52290783	2	XX
chr1	multovl	overlap	52288131	52289963	1833	2	2	1	MACS_peak_115	.	52288131	52289963	chr1_52288131_52289963	chr1_52288131_52289963	2	XX
chr1	multovl	overlap	52556107	52557216	1110	2	1	1	MACS_peak_111	.	52556107	52557216	chr1_52556107_52557216	chr1_52556107_52557216	2	XX
chr1	multovl	overlap	52556107	52557216	1110	2	2	1	MACS_peak_116	.	52555912	52557280	chr1_52556107_52557216	chr1_52555912_52557280	2	XX
chr1	multovl	overlap	52687411	52688219	809	2	1	1	MACS_peak_112	.	52687261	52688219	chr1_52687411_52688219	chr1_52687261_52688219	2	XX
chr1	multovl	overlap	52687411	52688219	809	2	2	1	MACS_peak_117	.	52687411	52688244	chr1_52687411_52688219	chr1_52687411_52688244	2	XX
chr1	multovl	overlap	52873331	52874964	1634	2	1	1	MACS_peak_113	.	52873234	52875006	chr1_52873331_52874964	chr1_52873234_52875006	2	XX
chr1	multovl	overlap	52873331	52874964	1634	2	2	1	MACS_peak_118	.	52873331	52874964	chr1_52873331_52874964	chr1_52873331_52874964	2	XX
chr1	multovl	overlap	52901841	52902885	1045	2	1	1	MACS_peak_114	.	52901841	52902885	chr1_52901841_52902885	chr1_52901841_52902885	2	XX
chr1	multovl	overlap	52901841	52902885	1045	2	2	1	MACS_peak_119	.	52901576	52902923	chr1_52901841_52902885	chr1_52901576_52902923	2	XX
chr1	multovl	overlap	53353397	53354521	1125	2	1	1	MACS_peak_115	.	53353397	53354521	chr1_53353397_53354521	chr1_53353397_53354521	2	XX
chr1	multovl	overlap	53353397	53354521	1125	2	2	1	MACS_peak_120	.	53353108	53354946	chr1_53353397_53354521	chr1_53353108_53354946	2	XX
chr1	multovl	overlap	53369962	53371188	1227	2	1	1	MACS_peak_116	.	53369962	53371188	chr1_53369962_53371188	chr1_53369962_53371188	2	XX
chr1	multovl	overlap	53369962	53371188	1227	2	2	1	MACS_peak_121	.	53369581	53371303	chr1_53369962_53371188	chr1_53369581_53371303	2	XX
chr1	multovl	overlap	53408778	53409568	791	2	1	1	MACS_peak_117	.	53408778	53409568	chr1_53408778_53409568	chr1_53408778_53409568	2	XX
chr1	multovl	overlap	53408778	53409568	791	2	2	1	MACS_peak_122	.	53408693	53409665	chr1_53408778_53409568	chr1_53408693_53409665	2	XX
chr1	multovl	overlap	53839044	53840397	1354	1	2	1	MACS_peak_123	.	53839044	53840397	chr1_53839044_53840397	chr1_53839044_53840397	1	0X
chr1	multovl	overlap	53840720	53842146	1427	2	1	1	MACS_peak_118	.	53840720	53842153	chr1_53840720_53842146	chr1_53840720_53842153	2	XX
chr1	multovl	overlap	53840720	53842146	1427	2	2	1	MACS_peak_124	.	53840475	53842146	chr1_53840720_53842146	chr1_53840475_53842146	2	XX
chr1	multovl	overlap	54250602	54252370	1769	2	1	1	MACS_peak_119	.	54250602	54252370	chr1_54250602_54252370	chr1_54250602_54252370	2	XX
chr1	multovl	overlap	54250602	54252370	1769	2	2	1	MACS_peak_125	.	54250578	54252524	chr1_54250602_54252370	chr1_54250578_54252524	2	XX
chr1	multovl	overlap	54495079	54496054	976	2	1	1	MACS_peak_120	.	54495079	54496054	chr1_54495079_54496054	chr1_54495079_54496054	2	XX
chr1	multovl	overlap	54495079	54496054	976	2	2	1	MACS_peak_126	.	54494862	54496164	chr1_54495079_54496054	chr1_54494862_54496164	2	XX
chr1	multovl	overlap	54613652	54615333	1682	2	1	1	MACS_peak_121	.	54613652	54615333	chr1_54613652_54615333	chr1_54613652_54615333	2	XX
chr1	multovl	overlap	54613652	54615333	1682	2	2	1	MACS_peak_127	.	54613587	54615394	chr1_54613652_54615333	chr1_54613587_54615394	2	XX
chr1	multovl	overlap	54981998	54983312	1315	2	1	1	MACS_peak_122	.	54981998	54983312	chr1_54981998_54983312	chr1_54981998_54983312	2	XX
chr1	multovl	overlap	54981998	54983312	1315	2	2	1	MACS_peak_128	.	54981728	54983783	chr1_54981998_54983312	chr1_54981728_54983783	2	XX
chr1	multovl	overlap	55082669	55084614	1946	2	1	1	MACS_peak_123	.	55082669	55084614	chr1_55082669_55084614	chr1_55082669_55084614	2	XX
chr1	multovl	overlap	55082669	55084614	1946	2	2	1	MACS_peak_129	.	55082360	55084660	chr1_55082669_55084614	chr1_55082360_55084660	2	XX
chr1	multovl	overlap	55110051	55111105	1055	2	1	1	MACS_peak_124	.	55110051	55111105	chr1_55110051_55111105	chr1_55110051_55111105	2	XX
chr1	multovl	overlap	55110051	55111105	1055	2	2	1	MACS_peak_130	.	55109603	55111154	chr1_55110051_55111105	chr1_55109603_55111154	2	XX
chr1	multovl	overlap	55143169	55144780	1612	2	1	1	MACS_peak_125	.	55143169	55144965	chr1_55143169_55144780	chr1_55143169_55144965	2	XX
chr1	multovl	overlap	55143169	55144780	1612	2	2	1	MACS_peak_131	.	55142283	55144780	chr1_55143169_55144780	chr1_55142283_55144780	2	XX
chr1	multovl	overlap	55144899	55144965	67	2	1	1	MACS_peak_125	.	55143169	55144965	chr1_55144899_55144965	chr1_55143169_55144965	2	XX
chr1	multovl	overlap	55144899	55144965	67	2	2	1	MACS_peak_132	.	55144899	55146884	chr1_55144899_55144965	chr1_55144899_55146884	2	XX
chr1	multovl	overlap	55145067	55146251	1185	2	1	1	MACS_peak_126	.	55145067	55146251	chr1_55145067_55146251	chr1_55145067_55146251	2	XX
chr1	multovl	overlap	55145067	55146251	1185	2	2	1	MACS_peak_132	.	55144899	55146884	chr1_55145067_55146251	chr1_55144899_55146884	2	XX
chr1	multovl	overlap	55187450	55188010	561	2	1	1	MACS_peak_127	.	55187450	55189279	chr1_55187450_55188010	chr1_55187450_55189279	2	XX
chr1	multovl	overlap	55187450	55188010	561	2	2	1	MACS_peak_133	.	55187323	55188010	chr1_55187450_55188010	chr1_55187323_55188010	2	XX
chr1	multovl	overlap	55188067	55189279	1213	2	1	1	MACS_peak_127	.	55187450	55189279	chr1_55188067_55189279	chr1_55187450_55189279	2	XX
chr1	multovl	overlap	55188067	55189279	1213	2	2	1	MACS_peak_134	.	55188067	55189821	chr1_55188067_55189279	chr1_55188067_55189821	2	XX
chr1	multovl	overlap	55282880	55283739	860	2	1	1	MACS_peak_128	.	55282880	55283905	chr1_55282880_55283739	chr1_55282880_55283905	2	XX
chr1	multovl	overlap	55282880	55283739	860	2	2	1	MACS_peak_135	.	55282205	55283739	chr1_55282880_55283739	chr1_55282205_55283739	2	XX
chr1	multovl	overlap	55284180	55284855	676	2	1	1	MACS_peak_129	.	55284180	55284855	chr1_55284180_55284855	chr1_55284180_55284855	2	XX
chr1	multovl	overlap	55284180	55284855	676	2	2	1	MACS_peak_136	.	55283951	55284962	chr1_55284180_55284855	chr1_55283951_55284962	2	XX
chr1	multovl	overlap	55293889	55296017	2129	2	1	1	MACS_peak_130	.	55293889	55296017	chr1_55293889_55296017	chr1_55293889_55296017	2	XX
chr1	multovl	overlap	55293889	55296017	2129	2	2	1	MACS_peak_137	.	55293884	55296463	chr1_55293889_55296017	chr1_55293884_55296463	2	XX
chr1	multovl	overlap	57028126	57030935	2810	2	1	1	MACS_peak_131	.	57028003	57030935	chr1_57028126_57030935	chr1_57028003_57030935	2	XX
chr1	multovl	overlap	57028126	57030935	2810	2	2	1	MACS_peak_138	.	57028126	57031057	chr1_57028126_57030935	chr1_57028126_57031057	2	XX
chr1	multovl	overlap	57434103	57435458	1356	2	1	1	MACS_peak_132	.	57434103	57435473	chr1_57434103_57435458	chr1_57434103_57435473	2	XX
chr1	multovl	overlap	57434103	57435458	1356	2	2	1	MACS_peak_139	.	57433996	57435458	chr1_57434103_57435458	chr1_57433996_57435458	2	XX
chr1	multovl	overlap	57462558	57464767	2210	2	1	1	MACS_peak_133	.	57462558	57464767	chr1_57462558_57464767	chr1_57462558_57464767	2	XX
chr1	multovl	overlap	57462558	57464767	2210	2	2	1	MACS_peak_140	.	57462452	57465650	chr1_57462558_57464767	chr1_57462452_57465650	2	XX
chr1	multovl	overlap	58026008	58026915	908	2	1	1	MACS_peak_134	.	58026008	58027052	chr1_58026008_58026915	chr1_58026008_58027052	2	XX
chr1	multovl	overlap	58026008	58026915	908	2	2	1	MACS_peak_141	.	58025719	58026915	chr1_58026008_58026915	chr1_58025719_58026915	2	XX
chr1	multovl	overlap	58052337	58053749	1413	2	1	1	MACS_peak_135	.	58052337	58053749	chr1_58052337_58053749	chr1_58052337_58053749	2	XX
chr1	multovl	overlap	58052337	58053749	1413	2	2	1	MACS_peak_142	.	58052297	58053774	chr1_58052337_58053749	chr1_58052297_58053774	2	XX
chr1	multovl	overlap	58086417	58087666	1250	2	1	1	MACS_peak_136	.	58086417	58087666	chr1_58086417_58087666	chr1_58086417_58087666	2	XX
chr1	multovl	overlap	58086417	58087666	1250	2	2	1	MACS_peak_143	.	58086416	58087804	chr1_58086417_58087666	chr1_58086416_58087804	2	XX
chr1	multovl	overlap	58448958	58450260	1303	2	1	1	MACS_peak_137	.	58448958	58450260	chr1_58448958_58450260	chr1_58448958_58450260	2	XX
chr1	multovl	overlap	58448958	58450260	1303	2	2	1	MACS_peak_144	.	58448262	58451507	chr1_58448958_58450260	chr1_58448262_58451507	2	XX
chr1	multovl	overlap	58450381	58451200	820	2	1	1	MACS_peak_138	.	58450381	58451200	chr1_58450381_58451200	chr1_58450381_58451200	2	XX
chr1	multovl	overlap	58450381	58451200	820	2	2	1	MACS_peak_144	.	58448262	58451507	chr1_58450381_58451200	chr1_58448262_58451507	2	XX
chr1	multovl	overlap	58479544	58481211	1668	2	1	1	MACS_peak_139	.	58479544	58481211	chr1_58479544_58481211	chr1_58479544_58481211	2	XX
chr1	multovl	overlap	58479544	58481211	1668	2	2	1	MACS_peak_145	.	58479251	58481266	chr1_58479544_58481211	chr1_58479251_58481266	2	XX
chr1	multovl	overlap	58501301	58503389	2089	2	1	1	MACS_peak_140	.	58501301	58503389	chr1_58501301_58503389	chr1_58501301_58503389	2	XX
chr1	multovl	overlap	58501301	58503389	2089	2	2	1	MACS_peak_146	.	58501103	58503634	chr1_58501301_58503389	chr1_58501103_58503634	2	XX
chr1	multovl	overlap	58560647	58562660	2014	2	1	1	MACS_peak_141	.	58560647	58562660	chr1_58560647_58562660	chr1_58560647_58562660	2	XX
chr1	multovl	overlap	58560647	58562660	2014	2	2	1	MACS_peak_147	.	58560519	58562900	chr1_58560647_58562660	chr1_58560519_58562900	2	XX
chr1	multovl	overlap	58641945	58644068	2124	2	1	1	MACS_peak_142	.	58641945	58644068	chr1_58641945_58644068	chr1_58641945_58644068	2	XX
chr1	multovl	overlap	58641945	58644068	2124	2	2	1	MACS_peak_148	.	58641938	58644442	chr1_58641945_58644068	chr1_58641938_58644442	2	XX
chr1	multovl	overlap	58768033	58768958	926	2	1	1	MACS_peak_143	.	58768033	58768979	chr1_58768033_58768958	chr1_58768033_58768979	2	XX
chr1	multovl	overlap	58768033	58768958	926	2	2	1	MACS_peak_149	.	58767918	58768958	chr1_58768033_58768958	chr1_58767918_58768958	2	XX
chr1	multovl	overlap	58769994	58771780	1787	2	1	1	MACS_peak_144	.	58769994	58771780	chr1_58769994_58771780	chr1_58769994_58771780	2	XX
chr1	multovl	overlap	58769994	58771780	1787	2	2	1	MACS_peak_150	.	58769798	58772134	chr1_58769994_58771780	chr1_58769798_58772134	2	XX
chr1	multovl	overlap	58852125	58853166	1042	2	1	1	MACS_peak_145	.	58852125	58853354	chr1_58852125_58853166	chr1_58852125_58853354	2	XX
chr1	multovl	overlap	58852125	58853166	1042	2	2	1	MACS_peak_151	.	58851901	58853166	chr1_58852125_58853166	chr1_58851901_58853166	2	XX
chr1	multovl	overlap	59029402	59031521	2120	2	1	1	MACS_peak_146	.	59029402	59031521	chr1_59029402_59031521	chr1_59029402_59031521	2	XX
chr1	multovl	overlap	59029402	59031521	2120	2	2	1	MACS_peak_152	.	59029058	59031536	chr1_59029402_59031521	chr1_59029058_59031536	2	XX
chr1	multovl	overlap	59176141	59177479	1339	2	1	1	MACS_peak_147	.	59175931	59177479	chr1_59176141_59177479	chr1_59175931_59177479	2	XX
chr1	multovl	overlap	59176141	59177479	1339	2	2	1	MACS_peak_153	.	59176141	59177707	chr1_59176141_59177479	chr1_59176141_59177707	2	XX
chr1	multovl	overlap	59293166	59295181	2016	2	1	1	MACS_peak_148	.	59293166	59295181	chr1_59293166_59295181	chr1_59293166_59295181	2	XX
chr1	multovl	overlap	59293166	59295181	2016	2	2	1	MACS_peak_154	.	59293049	59295307	chr1_59293166_59295181	chr1_59293049_59295307	2	XX
chr1	multovl	overlap	59537684	59538856	1173	1	2	1	MACS_peak_155	.	59537684	59538856	chr1_59537684_59538856	chr1_59537684_59538856	1	0X
chr1	multovl	overlap	59538949	59542489	3541	2	1	1	MACS_peak_149	.	59538870	59542489	chr1_59538949_59542489	chr1_59538870_59542489	2	XX
chr1	multovl	overlap	59538949	59542489	3541	2	2	1	MACS_peak_156	.	59538949	59543536	chr1_59538949_59542489	chr1_59538949_59543536	2	XX
chr1	multovl	overlap	59726604	59728733	2130	2	1	1	MACS_peak_150	.	59726604	59728733	chr1_59726604_59728733	chr1_59726604_59728733	2	XX
chr1	multovl	overlap	59726604	59728733	2130	2	2	1	MACS_peak_157	.	59726236	59728806	chr1_59726604_59728733	chr1_59726236_59728806	2	XX
chr1	multovl	overlap	59741474	59743741	2268	2	1	1	MACS_peak_151	.	59740996	59743741	chr1_59741474_59743741	chr1_59740996_59743741	2	XX
chr1	multovl	overlap	59741474	59743741	2268	2	2	1	MACS_peak_158	.	59741474	59743884	chr1_59741474_59743741	chr1_59741474_59743884	2	XX
chr1	multovl	overlap	59819154	59822532	3379	2	1	1	MACS_peak_152	.	59819154	59822532	chr1_59819154_59822532	chr1_59819154_59822532	2	XX
chr1	multovl	overlap	59819154	59822532	3379	2	2	1	MACS_peak_159	.	59819029	59822655	chr1_59819154_59822532	chr1_59819029_59822655	2	XX
chr1	multovl	overlap	59969160	59971288	2129	2	1	1	MACS_peak_153	.	59969160	59971291	chr1_59969160_59971288	chr1_59969160_59971291	2	XX
chr1	multovl	overlap	59969160	59971288	2129	2	2	1	MACS_peak_160	.	59968860	59971288	chr1_59969160_59971288	chr1_59968860_59971288	2	XX
chr1	multovl	overlap	60153688	60156023	2336	2	1	1	MACS_peak_154	.	60153534	60156023	chr1_60153688_60156023	chr1_60153534_60156023	2	XX
chr1	multovl	overlap	60153688	60156023	2336	2	2	1	MACS_peak_161	.	60153688	60156370	chr1_60153688_60156023	chr1_60153688_60156370	2	XX
chr1	multovl	overlap	60236506	60237280	775	2	1	1	MACS_peak_155	.	60236506	60238350	chr1_60236506_60237280	chr1_60236506_60238350	2	XX
chr1	multovl	overlap	60236506	60237280	775	2	2	1	MACS_peak_162	.	60236246	60237280	chr1_60236506_60237280	chr1_60236246_60237280	2	XX
chr1	multovl	overlap	60237336	60238350	1015	2	1	1	MACS_peak_155	.	60236506	60238350	chr1_60237336_60238350	chr1_60236506_60238350	2	XX
chr1	multovl	overlap	60237336	60238350	1015	2	2	1	MACS_peak_163	.	60237336	60239009	chr1_60237336_60238350	chr1_60237336_60239009	2	XX
chr1	multovl	overlap	60399409	60401231	1823	2	1	1	MACS_peak_156	.	60399375	60401231	chr1_60399409_60401231	chr1_60399375_60401231	2	XX
chr1	multovl	overlap	60399409	60401231	1823	2	2	1	MACS_peak_164	.	60399409	60401333	chr1_60399409_60401231	chr1_60399409_60401333	2	XX
chr1	multovl	overlap	60465618	60466320	703	1	2	1	MACS_peak_165	.	60465618	60466320	chr1_60465618_60466320	chr1_60465618_60466320	1	0X
chr1	multovl	overlap	60466473	60467563	1091	2	1	1	MACS_peak_157	.	60466473	60467563	chr1_60466473_60467563	chr1_60466473_60467563	2	XX
