chromosome	start	end	strand	length	tracknum	peaks1.bed.bed	peaks2.bed.bed	code
chr11	101845241	101846532	.	1291	1	1	1	XX
chr11	101947872	101950549	.	2677	1	1	1	XX
chr11	102016554	102018104	.	1550	1	1	1	XX
chr11	102045318	102046929	.	1611	1	1	1	XX
chr11	102078668	102080253	.	1585	1	1	1	XX
chr11	102090105	102091632	.	1527	1	1	1	XX
chr11	102109811	102110743	.	932	1	1	1	XX
chr11	102146141	102147484	.	1343	1	1	1	XX
chr11	102156016	102157716	.	1700	1	1	1	XX
chr11	102158522	102159362	.	840	1	1	0	X0
chr11	102178241	102179099	.	858	1	1	1	XX
chr11	102179485	102180463	.	978	1	1	1	XX
chr11	102180520	102182392	.	1872	1	1	1	XX
chr11	102267607	102268872	.	1265	1	2	1	XX
chr11	102268900	102269644	.	744	1	2	1	XX
chr11	102290736	102293010	.	2274	1	1	1	XX
chr11	102307562	102309028	.	1466	1	1	1	XX
chr11	102316578	102317825	.	1247	1	1	1	XX
chr11	102415890	102417803	.	1913	1	1	1	XX
chr11	102464932	102465544	.	612	1	1	1	XX
chr11	102465698	102468891	.	3193	1	1	1	XX
chr11	102558150	102559839	.	1689	1	1	1	XX
chr11	102635317	102636409	.	1092	1	1	1	XX
chr11	102679018	102679854	.	836	1	1	1	XX
chr11	102680465	102681320	.	855	1	1	1	XX
chr11	102741250	102743209	.	1959	1	1	1	XX
chr11	102785541	102786483	.	942	1	2	1	XX
chr11	102786515	102787195	.	680	1	2	1	XX
chr11	102877452	102878574	.	1122	1	1	1	XX
chr11	102888751	102891154	.	2403	1	1	1	XX
chr11	102961782	102963981	.	2199	1	2	2	XX
chr11	102964038	102965163	.	1125	1	2	2	XX
chr11	102976030	102977138	.	1108	1	1	1	XX
chr11	102977517	102979584	.	2067	1	1	1	XX
chr11	102992822	102994245	.	1423	1	1	1	XX
chr11	103127175	103128848	.	1673	1	1	1	XX
chr11	103272997	103274776	.	1779	1	1	1	XX
chr11	103558185	103559577	.	1392	1	1	1	XX
chr11	103814327	103815690	.	1363	1	1	1	XX
chr11	103827916	103829347	.	1431	1	1	1	XX
chr11	104180084	104181140	.	1056	1	1	1	XX
chr11	104301712	104303430	.	1718	1	1	1	XX
chr11	104303524	104304687	.	1163	1	1	1	XX
chr11	104329580	104331417	.	1837	1	1	1	XX
chr11	104410450	104412241	.	1791	1	1	1	XX
chr11	104987067	104988855	.	1788	1	1	1	XX
chr11	105041636	105042784	.	1148	1	1	1	XX
chr11	105043140	105044365	.	1225	1	1	1	XX
chr11	105153081	105155947	.	2866	1	1	1	XX
chr11	105450125	105451030	.	905	1	1	1	XX
chr11	105451351	105452275	.	924	1	1	1	XX
chr11	105897376	105899411	.	2035	1	1	1	XX
chr11	105927030	105928392	.	1362	1	1	1	XX
chr11	105944744	105945575	.	831	1	1	1	XX
chr11	105946049	105947099	.	1050	1	1	1	XX
chr11	106020158	106022240	.	2082	1	1	1	XX
chr11	106054002	106055626	.	1624	1	1	2	XX
chr11	106076178	106079541	.	3363	1	1	1	XX
chr11	106115957	106118359	.	2402	1	1	1	XX
chr11	106133065	106134291	.	1226	1	1	1	XX
chr11	106361820	106363081	.	1261	1	1	1	XX
chr11	106473200	106474333	.	1133	1	1	1	XX
chr11	106639908	106641172	.	1264	1	1	1	XX
chr11	106648006	106651693	.	3687	1	1	1	XX
chr11	106780479	106781908	.	1429	1	1	1	XX
chr11	106859548	106861116	.	1568	1	1	1	XX
chr11	106873406	106874224	.	818	1	1	1	XX
chr11	106888616	106890135	.	1519	1	1	2	XX
chr11	106991306	106993190	.	1884	1	1	1	XX
chr11	106993242	106994291	.	1049	1	1	1	XX
chr11	107049565	107050907	.	1342	1	1	1	XX
chr11	107329564	107332374	.	2810	1	1	1	XX
chr11	107340360	107342026	.	1666	1	1	1	XX
chr11	107407852	107410328	.	2476	1	1	2	XX
chr11	108203799	108205415	.	1616	1	1	1	XX
chr11	108781633	108782248	.	615	1	1	0	X0
chr11	109222876	109224009	.	1133	1	1	1	XX
chr11	109224155	109225469	.	1314	1	1	1	XX
chr11	109287197	109288860	.	1663	1	1	1	XX
chr11	109471371	109472926	.	1555	1	1	1	XX
chr11	109511428	109514156	.	2728	1	1	1	XX
chr11	109856635	109857584	.	949	1	1	1	XX
chr11	110197935	110199927	.	1992	1	1	1	XX
chr11	110260085	110261392	.	1307	1	1	1	XX
chr11	110926666	110927743	.	1077	1	1	1	XX
chr11	112642863	112645552	.	2689	1	1	1	XX
chr11	113062098	113063459	.	1361	1	1	1	XX
chr11	113426253	113427437	.	1184	1	1	1	XX
chr11	113510040	113511916	.	1876	1	1	1	XX
chr11	113543554	113546735	.	3181	1	1	1	XX
chr11	113610697	113613483	.	2786	1	1	1	XX
chr11	11361730	11362990	.	1260	1	1	1	XX
chr11	114529720	114531818	.	2098	1	1	1	XX
chr11	114536459	114538304	.	1845	1	1	1	XX
chr11	115024597	115026769	.	2172	1	1	1	XX
chr11	115047643	115049634	.	1991	1	1	2	XX
chr11	115138363	115139452	.	1089	1	1	1	XX
chr11	115235143	115236259	.	1116	1	1	0	X0
chr11	115242876	115244719	.	1843	1	1	1	XX
chr11	115264584	115266052	.	1468	1	1	1	XX
chr11	115273219	115275468	.	2249	1	1	1	XX
chr11	115280244	115281557	.	1313	1	2	1	XX
chr11	115281579	115282605	.	1026	1	2	1	XX
chr11	115336215	115338705	.	2490	1	1	1	XX
chr11	115352185	115354150	.	1965	1	1	1	XX
chr11	115373503	115376098	.	2595	1	1	1	XX
chr11	115395766	115397392	.	1626	1	1	1	XX
chr11	115425392	115426749	.	1357	1	1	1	XX
chr11	115464075	115466435	.	2360	1	1	1	XX
chr11	115473200	115474624	.	1424	1	1	1	XX
chr11	115488569	115489741	.	1172	1	1	1	XX
chr11	115568420	115570800	.	2380	1	1	2	XX
chr11	115626667	115627974	.	1307	1	1	1	XX
chr11	115673874	115677267	.	3393	1	1	1	XX
chr11	115685238	115686452	.	1214	1	1	1	XX
chr11	115793685	115796459	.	2774	1	1	1	XX
chr11	115873195	115874369	.	1174	1	1	1	XX
chr11	115883611	115884247	.	636	1	1	1	XX
chr11	115884390	115886038	.	1648	1	1	1	XX
chr11	115891332	115892982	.	1650	1	1	1	XX
chr11	115946741	115948171	.	1430	1	1	1	XX
chr11	115948478	115949190	.	712	1	1	1	XX
chr11	115970036	115972250	.	2214	1	1	1	XX
chr11	115990979	115992770	.	1791	1	1	1	XX
chr11	115998886	116000204	.	1318	1	1	1	XX
chr11	116028380	116030235	.	1855	1	1	1	XX
chr11	116058839	116061116	.	2277	1	1	1	XX
chr11	116133716	116136334	.	2618	1	1	1	XX
chr11	116166994	116168386	.	1392	1	1	1	XX
chr11	116295561	116296816	.	1255	1	1	1	XX
chr11	116350631	116352697	.	2066	1	1	1	XX
chr11	116441532	116442887	.	1355	1	1	1	XX
chr11	116482803	116485843	.	3040	1	1	1	XX
chr11	116532348	116534197	.	1849	1	1	1	XX
chr11	116688155	116689670	.	1515	1	1	1	XX
chr11	116702762	116704902	.	2140	1	2	2	XX
chr11	116704948	116705754	.	806	1	2	2	XX
chr11	116712442	116716147	.	3705	1	1	1	XX
chr11	116937413	116939135	.	1722	1	1	1	XX
chr11	116975310	116977804	.	2494	1	1	2	XX
chr11	11709081	11709782	.	701	1	1	1	XX
chr11	117093327	117095043	.	1716	1	1	1	XX
chr11	117126333	117129675	.	3342	1	1	2	XX
chr11	117515013	117515925	.	912	1	1	1	XX
chr11	117516549	117517971	.	1422	1	1	1	XX
chr11	117640650	117642699	.	2049	1	1	1	XX
chr11	117670632	117672709	.	2077	1	1	1	XX
chr11	117686431	117687943	.	1512	1	1	1	XX
chr11	117709583	117711190	.	1607	1	1	1	XX
chr11	117734095	117735095	.	1000	1	1	1	XX
chr11	117827883	117830556	.	2673	1	1	1	XX
chr11	117830756	117831460	.	704	1	1	1	XX
chr11	117847516	117849605	.	2089	1	1	1	XX
chr11	118108417	118109984	.	1567	1	1	1	XX
chr11	118150107	118151504	.	1397	1	1	1	XX
chr11	118213879	118217344	.	3465	1	1	1	XX
chr11	118261819	118263380	.	1561	1	1	1	XX
chr11	118279185	118281088	.	1903	1	1	1	XX
chr11	118338040	118338968	.	928	1	1	1	XX
chr11	118884038	118885485	.	1447	1	1	1	XX
chr11	118898142	118899165	.	1023	1	1	1	XX
chr11	118901140	118902293	.	1153	1	1	1	XX
chr11	118902381	118903270	.	889	1	1	1	XX
chr11	118945356	118947265	.	1909	1	1	1	XX
chr11	119089064	119090410	.	1346	1	1	1	XX
chr11	119128919	119130258	.	1339	1	1	1	XX
chr11	119160307	119162296	.	1989	1	1	1	XX
chr11	119215901	119217515	.	1614	1	1	1	XX
chr11	119251088	119252519	.	1431	1	1	1	XX
chr11	119253933	119257077	.	3144	1	1	1	XX
chr11	119351974	119353646	.	1672	1	1	1	XX
chr11	119463947	119465476	.	1529	1	1	1	XX
chr11	119774386	119776427	.	2041	1	1	1	XX
chr11	119802850	119804203	.	1353	1	1	1	XX
chr11	119804305	119806640	.	2335	1	1	1	XX
chr11	119947147	119948206	.	1059	1	1	1	XX
chr11	119958807	119961445	.	2638	1	1	1	XX
chr11	120010805	120012639	.	1834	1	1	1	XX
chr11	120012709	120013525	.	816	1	1	1	XX
chr11	120049137	120051339	.	2202	1	1	1	XX
chr11	120091332	120092968	.	1636	1	1	1	XX
chr11	120094441	120096667	.	2226	1	2	2	XX
chr11	120096888	120099749	.	2861	1	2	2	XX
chr11	120166052	120167366	.	1314	1	1	1	XX
chr11	120177503	120178485	.	982	1	1	1	XX
chr11	120207650	120208304	.	654	1	1	1	XX
chr11	120208500	120211648	.	3148	1	1	2	XX
chr11	120238904	120240278	.	1374	1	1	1	XX
chr11	120297636	120299090	.	1454	1	1	1	XX
chr11	120318461	120320335	.	1874	1	1	1	XX
chr11	120327604	120330086	.	2482	1	1	1	XX
chr11	120345565	120347505	.	1940	1	1	1	XX
chr11	120352526	120354594	.	2068	1	1	1	XX
chr11	120409486	120411924	.	2438	1	1	1	XX
chr11	120432817	120434289	.	1472	1	1	1	XX
chr11	120434413	120435694	.	1281	1	1	1	XX
chr11	120441291	120443716	.	2425	1	1	1	XX
chr11	120458440	120459459	.	1019	1	1	1	XX
chr11	120459741	120460930	.	1189	1	1	1	XX
chr11	120477774	120479583	.	1809	1	1	1	XX
chr11	120485370	120487078	.	1708	1	1	1	XX
chr11	120492474	120494608	.	2134	1	1	1	XX
chr11	120494765	120495955	.	1190	1	1	1	XX
chr11	120504299	120505365	.	1066	1	1	0	X0
chr11	120533586	120535626	.	2040	1	1	1	XX
chr11	120574062	120575166	.	1104	1	2	1	XX
chr11	120575201	120576310	.	1109	1	2	1	XX
chr11	120587446	120588767	.	1321	1	1	1	XX
chr11	120644570	120645711	.	1141	1	1	1	XX
chr11	120645829	120646945	.	1116	1	1	1	XX
chr11	120656406	120658090	.	1684	1	1	1	XX
chr11	120683310	120685528	.	2218	1	1	1	XX
chr11	120685616	120686321	.	705	1	1	0	X0
chr11	120793487	120794654	.	1167	1	1	1	XX
chr11	120850779	120853625	.	2846	1	1	1	XX
chr11	121065094	121066413	.	1319	1	1	1	XX
chr11	121089020	121091040	.	2020	1	1	1	XX
chr11	121097654	121099544	.	1890	1	1	1	XX
chr11	121120526	121121214	.	688	1	1	1	XX
chr11	121121445	121122681	.	1236	1	1	1	XX
chr11	121214531	121216836	.	2305	1	1	1	XX
chr11	121248841	121249873	.	1032	1	1	1	XX
chr11	121281985	121283541	.	1556	1	1	1	XX
chr11	121313033	121314517	.	1484	1	1	1	XX
chr11	121533583	121534804	.	1221	1	1	1	XX
chr11	121562911	121565578	.	2667	1	1	1	XX
chr11	16406969	16408950	.	1981	1	1	1	XX
chr11	16651858	16653958	.	2100	1	1	1	XX
chr11	16850649	16852144	.	1495	1	1	1	XX
chr11	17058403	17061062	.	2659	1	1	2	XX
chr11	17110500	17112834	.	2334	1	1	1	XX
chr11	17157145	17158552	.	1407	1	1	1	XX
chr11	17852773	17854214	.	1441	1	1	1	XX
chr11	18777717	18778401	.	684	1	1	0	X0
chr11	18913524	18915219	.	1695	1	3	1	XX
chr11	18915231	18917384	.	2153	1	3	1	XX
chr11	18917825	18921061	.	3236	1	3	1	XX
chr11	19823868	19826585	.	2717	1	1	1	XX
chr11	20011603	20013002	.	1399	1	2	1	XX
chr11	20013015	20014033	.	1018	1	2	1	XX
chr11	20100519	20103394	.	2875	1	1	1	XX
chr11	20148664	20150246	.	1582	1	1	1	XX
chr11	20231296	20233642	.	2346	1	1	1	XX
chr11	20345129	20346395	.	1266	1	1	0	X0
chr11	20431660	20432723	.	1063	1	1	1	XX
chr11	20441865	20442751	.	886	1	1	1	XX
chr11	20443182	20444288	.	1106	1	1	1	XX
chr11	20531182	20533860	.	2678	1	1	2	XX
chr11	20640214	20643005	.	2791	1	1	1	XX
chr11	20729867	20731933	.	2066	1	1	1	XX
chr11	20990941	20992708	.	1767	1	1	1	XX
chr11	21138253	21139055	.	802	1	2	2	XX
chr11	21139136	21140112	.	976	1	2	2	XX
chr11	21268826	21271672	.	2846	1	1	1	XX
chr11	21470960	21473057	.	2097	1	1	1	XX
chr11	21900781	21901701	.	920	1	1	1	XX
chr11	22185938	22187134	.	1196	1	1	1	XX
chr11	22412028	22413290	.	1262	1	1	1	XX
chr11	22758313	22759705	.	1392	1	1	1	XX
chr11	22871699	22874621	.	2922	1	1	1	XX
chr11	22875361	22875963	.	602	1	1	0	X0
chr11	22881275	22882851	.	1576	1	1	1	XX
chr11	22889925	22892195	.	2270	1	1	1	XX
chr11	22907074	22908866	.	1792	1	1	1	XX
chr11	22967077	22968577	.	1500	1	1	1	XX
chr11	23154659	23155495	.	836	1	1	1	XX
chr11	23155749	23158284	.	2535	1	1	1	XX
chr11	23205441	23206506	.	1065	1	1	1	XX
chr11	23206866	23207928	.	1062	1	1	1	XX
chr11	23396424	23398044	.	1620	1	1	1	XX
chr11	23532852	23533742	.	890	1	1	1	XX
chr11	23564733	23567098	.	2365	1	1	1	XX
chr11	23669546	23671804	.	2258	1	1	1	XX
chr11	23794145	23795542	.	1397	1	1	1	XX
chr11	26286741	26287787	.	1046	1	1	1	XX
chr11	26492533	26494073	.	1540	1	1	1	XX
chr11	28483413	28484392	.	979	1	1	0	X0
chr11	29030344	29031690	.	1346	1	1	1	XX
chr11	29071670	29073951	.	2281	1	1	1	XX
chr11	29146074	29147578	.	1504	1	1	1	XX
chr11	29272822	29273532	.	710	1	2	1	XX
chr11	29273564	29274965	.	1401	1	2	1	XX
chr11	29414347	29415492	.	1145	1	1	1	XX
chr11	29425662	29427270	.	1608	1	1	1	XX
chr11	29447028	29449193	.	2165	1	1	1	XX
chr11	29592856	29594820	.	1964	1	1	1	XX
chr11	29925310	29926846	.	1536	1	1	2	XX
chr11	30164946	30168235	.	3289	1	2	2	XX
chr11	30168248	30169339	.	1091	1	2	2	XX
chr11	3025172	3026257	.	1085	1	1	0	X0
chr11	30548873	30549941	.	1068	1	1	1	XX
chr11	30671972	30673463	.	1491	1	1	1	XX
chr11	30853183	30855322	.	2139	1	1	1	XX
chr11	30885507	30886608	.	1101	1	1	1	XX
chr11	31268432	31270315	.	1883	1	1	1	XX
chr11	31570071	31572651	.	2580	1	1	1	XX
chr11	3165138	3167370	.	2232	1	1	1	XX
chr11	31769768	31771767	.	1999	1	1	1	XX
chr11	3188639	3193324	.	4685	1	1	2	XX
chr11	32104756	32106088	.	1332	1	1	1	XX
chr11	32120441	32122269	.	1828	1	1	1	XX
chr11	32126464	32127376	.	912	1	1	1	XX
chr11	32166714	32167887	.	1173	1	1	1	XX
chr11	32247563	32249170	.	1607	1	1	1	XX
chr11	3230345	3232357	.	2012	1	1	1	XX
chr11	32354197	32355353	.	1156	1	1	1	XX
chr11	32355359	32356800	.	1441	1	1	1	XX
chr11	32432235	32434512	.	2277	1	1	2	XX
chr11	32541746	32544166	.	2420	1	1	1	XX
chr11	3270262	3272131	.	1869	1	1	1	XX
chr11	33061392	33063250	.	1858	1	1	1	XX
chr11	3307797	3309579	.	1782	1	1	1	XX
chr11	33412420	33413783	.	1363	1	1	1	XX
chr11	3350855	3353494	.	2639	1	1	1	XX
chr11	3413932	3415729	.	1797	1	1	1	XX
chr11	3435201	3436265	.	1064	1	1	0	X0
chr11	3439050	3439948	.	898	1	1	1	XX
chr11	34646343	34647878	.	1535	1	1	1	XX
chr11	34934899	34935659	.	760	1	2	1	XX
chr11	34935820	34936658	.	838	1	2	1	XX
chr11	3547601	3550392	.	2791	1	1	1	XX
chr11	35582992	35584894	.	1902	1	1	1	XX
chr11	35646588	35648356	.	1768	1	1	1	XX
chr11	35792342	35794450	.	2108	1	1	1	XX
chr11	3811889	3814923	.	3034	1	1	1	XX
chr11	3831326	3832404	.	1078	1	1	1	XX
chr11	3863702	3864996	.	1294	1	1	1	XX
chr11	3996760	3997703	.	943	1	1	1	XX
chr11	4034874	4036292	.	1418	1	1	1	XX
chr11	40503902	40506883	.	2981	1	1	1	XX
chr11	40507388	40508813	.	1425	1	1	1	XX
chr11	40546470	40547033	.	563	1	2	1	XX
chr11	40547060	40549215	.	2155	1	2	1	XX
chr11	40566338	40568908	.	2570	1	1	1	XX
chr11	4059608	4061759	.	2151	1	1	1	XX
chr11	4086080	4088068	.	1988	1	1	1	XX
chr11	4165706	4168186	.	2480	1	1	1	XX
chr11	43196974	43197804	.	830	1	2	1	XX
chr11	43198204	43199119	.	915	1	2	1	XX
chr11	43239191	43240121	.	930	1	1	0	X0
chr11	43247069	43248197	.	1128	1	1	1	XX
chr11	43560430	43561797	.	1367	1	1	1	XX
chr11	44282882	44284925	.	2043	1	1	1	XX
chr11	44331704	44334473	.	2769	1	1	1	XX
chr11	44430046	44431041	.	995	1	2	1	XX
chr11	44431346	44432293	.	947	1	2	1	XX
chr11	4493619	4494884	.	1265	1	1	1	XX
chr11	4537648	4538782	.	1134	1	1	1	XX
chr11	45664863	45666450	.	1587	1	1	1	XX
chr11	45757186	45758744	.	1558	1	1	1	XX
chr11	45768321	45769328	.	1007	1	1	1	XX
chr11	45869302	45870958	.	1656	1	1	1	XX
chr11	4602925	4605267	.	2342	1	1	1	XX
chr11	46250241	46251625	.	1384	1	1	1	XX
chr11	4748047	4749615	.	1568	1	1	1	XX
chr11	4794766	4796245	.	1479	1	1	1	XX
chr11	48612736	48616226	.	3490	1	1	1	XX
chr11	48628910	48631692	.	2782	1	1	1	XX
chr11	48650621	48652224	.	1603	1	1	1	XX
chr11	48666273	48667792	.	1519	1	2	1	XX
chr11	48668186	48670121	.	1935	1	2	1	XX
chr11	48681957	48686292	.	4335	1	1	1	XX
chr11	4886672	4887973	.	1301	1	1	1	XX
chr11	49015579	49018105	.	2526	1	1	1	XX
chr11	49056664	49059762	.	3098	1	1	2	XX
chr11	49063445	49064912	.	1467	1	1	1	XX
chr11	49525157	49526355	.	1198	1	1	1	XX
chr11	4963956	4966023	.	2067	1	1	1	XX
chr11	49660136	49661285	.	1149	1	1	1	XX
chr11	49944290	49946247	.	1957	1	1	1	XX
chr11	4997058	5000725	.	3667	1	1	1	XX
chr11	49987966	49989089	.	1123	1	1	1	XX
chr11	50021711	50023136	.	1425	1	2	1	XX
chr11	50023152	50025013	.	1861	1	2	1	XX
chr11	50037512	50040625	.	3113	1	1	1	XX
chr11	50050112	50051994	.	1882	1	1	1	XX
chr11	50103588	50105940	.	2352	1	1	1	XX
chr11	50137599	50140251	.	2652	1	1	1	XX
chr11	50190019	50193528	.	3509	1	1	1	XX
chr11	50243672	50245005	.	1333	1	1	1	XX
chr11	50415512	50416870	.	1358	1	1	1	XX
chr11	50640119	50641654	.	1535	1	1	1	XX
chr11	50729075	50729995	.	920	1	1	1	XX
chr11	50872400	50873569	.	1169	1	1	1	XX
chr11	51076252	51078810	.	2558	1	1	1	XX
chr11	51397966	51399342	.	1376	1	1	1	XX
chr11	51418577	51421200	.	2623	1	1	1	XX
chr11	51428734	51429751	.	1017	1	1	1	XX
chr11	51433085	51434684	.	1599	1	1	1	XX
chr11	5144113	5145207	.	1094	1	1	1	XX
chr11	51448347	51450347	.	2000	1	1	1	XX
chr11	51463533	51464924	.	1391	1	1	1	XX
chr11	51501372	51503355	.	1983	1	1	1	XX
chr11	51568608	51570755	.	2147	1	1	1	XX
chr11	51576813	51577979	.	1166	1	1	1	XX
chr11	5160653	5161626	.	973	1	2	1	XX
chr11	5161694	5162462	.	768	1	2	1	XX
chr11	51669061	51671532	.	2471	1	1	1	XX
chr11	51780882	51782084	.	1202	1	1	1	XX
chr11	51812526	51814697	.	2171	1	1	1	XX
chr11	51816996	51818511	.	1515	1	1	1	XX
chr11	51912233	51915028	.	2795	1	1	1	XX
chr11	52044977	52046761	.	1784	1	1	1	XX
chr11	52173628	52176087	.	2459	1	1	1	XX
chr11	52209563	52211045	.	1482	1	1	1	XX
chr11	53112250	53114904	.	2654	1	1	1	XX
chr11	53137840	53138934	.	1094	1	1	1	XX
chr11	53164275	53166614	.	2339	1	1	1	XX
chr11	53242870	53244557	.	1687	1	2	1	XX
chr11	53244567	53245363	.	796	1	2	1	XX
chr11	53270397	53271572	.	1175	1	1	1	XX
chr11	53332622	53335293	.	2671	1	1	1	XX
chr11	53380456	53381911	.	1455	1	1	1	XX
chr11	5343472	5344542	.	1070	1	1	1	XX
chr11	53519567	53521536	.	1969	1	1	1	XX
chr11	53583181	53586603	.	3422	1	1	1	XX
chr11	53704161	53705538	.	1377	1	1	1	XX
chr11	53793291	53793975	.	684	1	1	1	XX
chr11	53881491	53882546	.	1055	1	1	1	XX
chr11	53914069	53915631	.	1562	1	1	1	XX
chr11	5420283	5422347	.	2064	1	1	1	XX
chr11	54251558	54253471	.	1913	1	1	1	XX
chr11	54335307	54335882	.	575	1	2	1	XX
chr11	54336057	54337397	.	1340	1	2	1	XX
chr11	5440930	5442578	.	1648	1	1	1	XX
chr11	54599474	54601760	.	2286	1	1	1	XX
chr11	54673240	54674843	.	1603	1	1	1	XX
chr11	54679176	54681158	.	1982	1	1	1	XX
chr11	54768827	54769933	.	1106	1	1	1	XX
chr11	54845421	54847312	.	1891	1	1	1	XX
chr11	54911343	54912349	.	1006	1	1	1	XX
chr11	55017527	55018686	.	1159	1	1	1	XX
chr11	55230217	55233682	.	3465	1	1	1	XX
chr11	55273638	55274772	.	1134	1	1	1	XX
chr11	55281869	55282973	.	1104	1	1	1	XX
chr11	55283089	55285030	.	1941	1	1	1	XX
chr11	5606518	5607900	.	1382	1	1	1	XX
chr11	5640309	5641699	.	1390	1	1	1	XX
chr11	5661285	5662990	.	1705	1	1	1	XX
chr11	5687393	5689584	.	2191	1	1	1	XX
chr11	57331076	57332978	.	1902	1	1	1	XX
chr11	5737000	5738261	.	1261	1	1	1	XX
chr11	57457866	57459924	.	2058	1	1	1	XX
chr11	5761174	5763875	.	2701	1	1	1	XX
chr11	57613692	57616760	.	3068	1	1	2	XX
chr11	5777371	5778586	.	1215	1	1	1	XX
chr11	57775648	57777044	.	1396	1	1	1	XX
chr11	57821616	57822262	.	646	1	1	0	X0
chr11	57822670	57824689	.	2019	1	1	1	XX
chr11	57916483	57918743	.	2260	1	1	1	XX
chr11	57980887	57982283	.	1396	1	1	1	XX
chr11	57984874	57986100	.	1226	1	1	1	XX
chr11	58012694	58014400	.	1706	1	1	1	XX
chr11	58029282	58030111	.	829	1	1	1	XX
chr11	58114559	58115158	.	599	1	2	1	XX
chr11	58115362	58116984	.	1622	1	2	1	XX
chr11	58120366	58121615	.	1249	1	1	1	XX
chr11	58135912	58137659	.	1747	1	1	1	XX
chr11	58142554	58145257	.	2703	1	1	1	XX
chr11	5855058	5857094	.	2036	1	1	1	XX
chr11	58660261	58661519	.	1258	1	1	1	XX
chr11	58680212	58681728	.	1516	1	1	1	XX
chr11	58716729	58718433	.	1704	1	1	1	XX
chr11	58750972	58752483	.	1511	1	1	1	XX
chr11	58767808	58770135	.	2327	1	1	1	XX
chr11	58773090	58774296	.	1206	1	1	1	XX
chr11	58790312	58793576	.	3264	1	1	1	XX
chr11	58976215	58977628	.	1413	1	1	1	XX
chr11	59004625	59005881	.	1256	1	1	1	XX
chr11	59014955	59016871	.	1916	1	1	1	XX
chr11	59039632	59042784	.	3152	1	1	1	XX
chr11	59120310	59121747	.	1437	1	1	1	XX
chr11	59262930	59264908	.	1978	1	1	1	XX
chr11	59284853	59286165	.	1312	1	1	1	XX
chr11	59318365	59320958	.	2593	1	1	2	XX
chr11	59476257	59477805	.	1548	1	1	1	XX
chr11	59621879	59624148	.	2269	1	1	1	XX
chr11	59651729	59652796	.	1067	1	2	1	XX
chr11	59652849	59654100	.	1251	1	2	1	XX
chr11	59660825	59662596	.	1771	1	1	1	XX
chr11	59761048	59762699	.	1651	1	1	1	XX
chr11	59859020	59860384	.	1364	1	1	1	XX
chr11	59918816	59920578	.	1762	1	1	1	XX
chr11	59927675	59928820	.	1145	1	1	1	XX
chr11	59989144	59990674	.	1530	1	1	1	XX
chr11	60032588	60034440	.	1852	1	1	1	XX
chr11	60165182	60166607	.	1425	1	1	1	XX
chr11	60229873	60230649	.	776	1	2	1	XX
chr11	60230742	60232444	.	1702	1	2	1	XX
chr11	60267758	60269212	.	1454	1	1	1	XX
chr11	60349899	60353239	.	3340	1	1	1	XX
chr11	60354100	60354987	.	887	1	1	1	XX
chr11	60513129	60514483	.	1354	1	1	1	XX
chr11	60539629	60542996	.	3367	1	1	1	XX
chr11	60589539	60592216	.	2677	1	3	1	XX
chr11	60592915	60594251	.	1336	1	3	1	XX
chr11	60594513	60595368	.	855	1	3	1	XX
chr11	60643777	60645050	.	1273	1	1	1	XX
chr11	60690884	60693744	.	2860	1	1	1	XX
chr11	60725913	60728093	.	2180	1	1	1	XX
chr11	60744269	60748235	.	3966	1	1	1	XX
chr11	60987301	60988689	.	1388	1	1	1	XX
chr11	6099044	6101252	.	2208	1	1	1	XX
chr11	61079704	61081078	.	1374	1	1	1	XX
chr11	61221176	61222605	.	1429	1	1	1	XX
chr11	61306122	61307881	.	1759	1	1	1	XX
chr11	61318014	61319459	.	1445	1	1	1	XX
chr11	61391607	61393420	.	1813	1	1	1	XX
chr11	6166555	6168427	.	1872	1	1	1	XX
chr11	61667258	61669218	.	1960	1	1	1	XX
chr11	6173694	6175261	.	1567	1	1	1	XX
chr11	61742839	61744701	.	1862	1	1	1	XX
chr11	61769910	61770909	.	999	1	1	1	XX
chr11	61818657	61819432	.	775	1	1	1	XX
chr11	61890341	61891845	.	1504	1	1	1	XX
chr11	6191196	6192989	.	1793	1	1	1	XX
chr11	62061740	62063478	.	1738	1	1	1	XX
chr11	62094322	62096009	.	1687	1	1	1	XX
chr11	62269371	62272771	.	3400	1	1	1	XX
chr11	62351545	62353327	.	1782	1	1	1	XX
chr11	62363520	62365823	.	2303	1	1	1	XX
chr11	62366562	62367468	.	906	1	1	1	XX
chr11	62415562	62417609	.	2047	1	1	1	XX
chr11	62460942	62462100	.	1158	1	2	2	XX
chr11	62462145	62463205	.	1060	1	2	2	XX
chr11	62544605	62545474	.	869	1	1	1	XX
chr11	62633524	62636036	.	2512	1	1	1	XX
chr11	62692675	62693923	.	1248	1	1	1	XX
chr11	6289401	6290471	.	1070	1	1	1	XX
chr11	62944128	62947319	.	3191	1	1	1	XX
chr11	6314656	6316020	.	1364	1	2	1	XX
chr11	6316171	6317787	.	1616	1	2	1	XX
chr11	6343352	6344340	.	988	1	1	1	XX
chr11	6373442	6375624	.	2182	1	1	1	XX
chr11	63892251	63894040	.	1789	1	1	1	XX
chr11	6427199	6429118	.	1919	1	1	1	XX
chr11	6446845	6448253	.	1408	1	1	1	XX
chr11	64791723	64793667	.	1944	1	1	1	XX
chr11	6524503	6527206	.	2703	1	1	1	XX
