chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr1	93513092	93513587	496	296	12	56.13	10.27	2.59
chr1	93698910	93699342	433	225	10	50.57	7.97	3.60
chr1	93842026	93842603	578	251	13	56.02	10.27	2.61
chr1	94256894	94257710	817	134	23	96.41	12.69	1.62
chr1	94370152	94370667	516	245	13	52.66	9.78	3.18
chr1	94545214	94545811	598	308	18	69.22	10.48	1.68
chr1	94577500	94577915	416	290	10	50.47	7.64	3.63
chr1	94728219	94728894	676	258	16	50.10	5.91	3.66
chr1	94770386	94770840	455	178	11	57.17	11.41	2.38
chr1	94779012	94779593	582	269	15	51.59	6.29	3.36
chr1	94807080	94807524	445	232	14	57.74	11.20	2.29
chr1	94918976	94919402	427	307	11	72.20	14.93	1.61
chr1	94997881	94998443	563	304	20	96.71	14.19	1.62
chr1	95202162	95202614	453	327	16	72.63	11.52	1.60
chr1	95208667	95209088	422	225	9	54.76	12.80	2.77
chr1	95240084	95240684	601	144	17	64.10	8.63	1.76
chr1	95341346	95342203	858	156	21	90.75	10.00	1.64
chr1	95374522	95376144	1623	925	65	349.52	15.51	7.01
chr1	95530993	95531534	542	219	17	52.08	8.74	3.26
chr1	95531619	95532750	1132	860	33	136.62	16.60	1.93
chr1	95565219	95565787	569	193	16	52.79	6.29	3.16
chr1	95576854	95577398	545	194	26	154.06	24.44	1.95
chr1	95581780	95582606	827	341	29	160.11	16.80	1.92
chr1	95582906	95583362	457	170	13	51.09	6.29	3.53
chr1	95650532	95651817	1286	939	35	120.20	10.29	1.62
chr1	95698188	95698899	712	332	46	340.77	28.20	6.42
chr1	95699989	95701067	1079	323	28	114.12	10.48	1.53
chr1	97209887	97210762	876	267	34	144.14	14.99	1.91
chr1	97348409	97348882	474	135	23	53.57	7.39	2.97
chr1	98664892	98665347	456	242	10	51.19	11.94	3.51
chr1	99558384	99558940	557	294	13	57.84	10.27	2.29
chr1	99666316	99667347	1032	384	39	169.21	17.30	2.04
chr1	99888591	99888958	368	185	9	50.64	10.00	3.58
chr1	99991571	99992384	814	296	29	171.87	18.33	2.08
chr1	107560512	107561137	626	338	16	87.33	14.67	1.62
chr1	107886570	107887243	674	550	20	86.40	9.88	1.60
chr1	107887593	107888201	609	248	16	71.56	8.30	1.66
chr1	107890254	107890778	525	330	23	127.53	17.74	1.75
chr1	107962252	107963092	841	359	24	76.22	9.65	1.58
chr1	108048273	108048792	520	318	17	60.06	7.86	2.03
chr1	108068964	108069294	331	146	8	54.63	12.80	2.79
chr1	108377953	108378344	392	127	13	78.03	12.22	1.55
chr1	108445472	108446184	713	348	25	104.23	11.50	1.57
chr1	108451986	108452595	610	319	32	164.60	17.86	1.96
chr1	108610224	108610842	619	302	23	119.84	14.10	1.62
chr1	108655922	108656571	650	385	22	80.19	8.25	1.57
chr1	108693009	108693505	497	280	16	67.05	10.48	1.70
chr1	108843147	108843460	314	220	9	56.60	11.67	2.48
chr1	111309108	111309460	353	110	8	52.41	12.80	3.22
chr1	113760834	113761688	855	258	20	74.56	11.73	1.57
chr1	120207559	120208113	555	269	14	65.37	14.67	1.74
chr1	120317774	120318242	469	155	15	58.81	9.65	2.21
chr1	120355752	120356587	836	592	22	61.23	5.50	1.93
chr1	120524234	120525006	773	154	20	97.81	9.17	1.62
chr1	120655840	120656254	415	118	11	66.55	14.67	1.71
chr1	120736715	120737181	467	187	11	57.01	10.00	2.41
chr1	120949874	120950337	464	290	10	50.40	8.51	3.60
chr1	121234690	121235074	385	172	11	51.93	9.78	3.29
chr1	121318238	121318612	375	255	10	56.38	9.56	2.55
chr1	121374246	121374749	504	302	14	61.20	9.86	1.94
chr1	121388610	121389089	480	211	15	68.48	12.91	1.66
chr1	121400579	121401847	1269	358	45	208.16	11.38	2.80
chr1	121422360	121423381	1022	615	36	164.48	11.00	1.95
chr1	121544799	121545676	878	700	24	116.34	13.97	1.58
chr1	121733897	121734408	512	229	21	151.69	16.89	1.91
chr1	121791579	121791881	303	184	8	50.77	12.22	3.56
chr1	121809586	121810087	502	182	19	104.91	19.64	1.57
chr1	121970116	121970507	392	185	9	51.84	9.17	3.32
chr1	121995886	121996509	624	309	23	52.58	5.64	3.20
chr1	122072726	122073238	513	268	13	61.96	14.67	1.87
chr1	122161344	122162371	1028	606	44	147.40	10.27	1.93
chr1	123074599	123074958	360	206	8	50.15	10.18	3.65
chr1	123223779	123224823	1045	646	34	120.45	14.67	1.63
chr1	123327306	123328228	923	373	32	121.98	15.79	1.61
chr1	123348775	123349173	399	123	10	50.40	8.78	3.60
chr1	123447675	123448016	342	115	9	51.71	9.56	3.35
chr1	123464165	123464872	708	384	21	89.09	11.00	1.63
chr1	123551613	123552018	406	197	9	50.53	9.17	3.61
chr1	124253569	124254129	561	225	32	66.06	10.47	1.73
chr1	127331251	127331639	389	130	12	58.97	11.00	2.19
chr1	127331721	127332764	1044	761	48	325.41	23.87	6.07
chr1	127457250	127458006	757	521	19	87.77	12.22	1.61
chr1	127808733	127809124	392	268	12	86.01	12.80	1.59
chr1	129102331	129103357	1027	698	33	119.19	12.22	1.60
chr1	129187854	129188572	719	429	28	145.99	17.70	1.92
chr1	129204749	129205369	621	274	21	107.96	12.22	1.56
chr1	129208539	129209542	1004	321	24	89.75	10.27	1.62
chr1	129366513	129367188	676	240	25	109.32	10.48	1.56
chr1	129407806	129408482	677	234	23	115.48	14.67	1.56
chr1	129410841	129411561	721	388	25	89.13	11.58	1.63
chr1	129521954	129522642	689	369	27	109.31	14.67	1.56
chr1	129558961	129559582	622	445	20	102.60	11.28	1.60
chr1	129573736	129574084	349	225	12	76.09	12.48	1.57
chr1	129670343	129671450	1108	623	39	101.21	5.87	1.63
chr1	129726746	129727333	588	269	20	57.70	9.34	2.29
chr1	129765192	129765763	572	350	18	107.68	13.97	1.55
chr1	129999101	129999484	384	129	10	50.40	8.45	3.60
chr1	129999781	130000484	704	177	20	96.01	11.41	1.61
chr1	130140412	130141241	830	405	24	97.42	9.78	1.62
chr1	130255667	130256524	858	317	37	252.95	26.83	4.04
chr1	130313346	130314026	681	345	22	99.63	14.67	1.63
chr1	130487264	130488359	1096	267	57	205.96	12.00	2.73
chr1	130497718	130498485	768	570	50	366.25	30.44	7.44
chr1	130504429	130505183	755	385	26	83.10	9.78	1.59
chr1	130508184	130508950	767	340	30	128.09	11.89	1.74
chr1	130549567	130550354	788	236	26	111.54	10.40	1.57
chr1	131169691	131170267	577	307	11	58.20	16.92	2.25
chr1	132445753	132446153	401	175	17	103.34	18.33	1.58
chr1	132446816	132447813	998	462	42	192.48	12.55	2.62
chr1	132612361	132613048	688	363	18	63.97	10.00	1.77
chr1	132613433	132614311	879	211	25	112.56	8.46	1.58
chr1	132743639	132744193	555	287	14	54.05	8.28	2.89
chr1	132918025	132918482	458	181	12	54.57	7.86	2.81
chr1	132919486	132919869	384	97	13	71.94	9.33	1.64
chr1	132993107	132994723	1617	364	51	183.75	12.22	2.38
chr1	133000171	133000756	586	357	44	300.54	28.28	4.73
chr1	133034598	133035599	1002	382	46	218.75	25.51	3.11
chr1	133096369	133097379	1011	379	36	138.25	10.90	1.98
chr1	133111225	133111882	658	354	23	60.84	6.67	1.95
chr1	133141156	133142405	1250	692	33	88.40	7.33	1.61
chr1	133151313	133151903	591	172	57	465.50	37.89	13.79
chr1	133275276	133275635	360	184	14	97.04	16.67	1.60
chr1	133280879	133281530	652	385	23	123.85	16.92	1.65
chr1	133392914	133393190	277	145	8	51.48	11.41	3.36
chr1	133421727	133422756	1030	217	37	188.35	14.67	2.47
chr1	133422802	133424122	1321	1076	74	505.79	29.03	16.67
chr1	133424168	133425064	897	132	25	75.25	7.67	1.59
chr1	133554491	133554975	485	316	18	100.14	17.33	1.63
chr1	133587669	133588412	744	415	21	78.32	9.78	1.54
chr1	133622622	133623018	397	246	14	58.20	7.33	2.25
chr1	133635176	133635994	819	369	26	107.02	17.19	1.53
chr1	133709755	133710185	431	251	12	62.75	11.73	1.80
chr1	133724039	133724956	918	472	32	182.20	14.67	2.32
chr1	133807306	133808037	732	465	26	162.99	23.25	1.95
chr1	133844647	133845219	573	329	58	460.86	39.92	13.22
chr1	133874073	133874706	634	345	14	61.56	9.36	1.93
chr1	133903976	133905331	1356	949	80	541.41	38.74	23.08
chr1	133964105	133964914	810	358	24	86.22	7.33	1.60
chr1	133998360	133999320	961	469	53	305.33	30.00	5.01
chr1	134087221	134087719	499	289	14	54.29	7.33	2.87
chr1	134108578	134109491	914	296	21	53.48	7.33	3.00
chr1	134207402	134208400	999	716	36	145.39	15.32	1.91
chr1	134212316	134212900	585	268	16	52.89	6.75	3.13
chr1	134224085	134224545	461	292	15	68.32	10.29	1.67
chr1	134238160	134238835	676	319	20	56.78	10.59	2.48
chr1	134240116	134240567	452	254	16	66.26	8.46	1.72
chr1	134256751	134257418	668	476	19	79.06	9.78	1.54
chr1	134277173	134278008	836	466	28	126.30	11.00	1.72
chr1	134280652	134281169	518	324	13	64.60	10.92	1.76
chr1	134288285	134288589	305	182	10	72.00	13.16	1.64
chr1	134313753	134314540	788	327	32	138.88	11.52	2.00
chr1	134430189	134430728	540	390	24	81.45	9.24	1.60
chr1	134441388	134441810	423	129	11	59.42	11.16	2.08
chr1	134497775	134498072	298	141	8	51.34	10.48	3.40
chr1	134543121	134543582	462	132	14	78.89	12.48	1.55
chr1	134613521	134613930	410	279	10	51.05	10.69	3.53
chr1	134908838	134909202	365	232	8	50.64	12.57	3.58
chr1	134921708	134922141	434	275	9	53.70	10.67	2.95
chr1	134942885	134943631	747	427	22	107.14	13.20	1.53
chr1	134966336	134967119	784	106	19	59.75	6.55	2.08
chr1	134969648	134970561	914	664	34	80.79	5.48	1.59
chr1	135027431	135028080	650	298	24	81.45	7.94	1.60
chr1	135055374	135056135	762	534	24	96.56	11.11	1.62
chr1	135060260	135061139	880	218	19	56.63	7.59	2.47
chr1	135077651	135078196	546	276	16	63.20	9.71	1.75
chr1	135079288	135079673	386	267	11	56.39	8.15	2.55
chr1	135119344	135120114	771	199	19	77.39	9.17	1.54
chr1	135168725	135169293	569	311	16	67.12	12.22	1.69
chr1	135170405	135170853	449	224	16	94.33	13.20	1.61
chr1	135225957	135226436	480	218	10	51.05	12.52	3.53
chr1	135259754	135260847	1094	723	34	126.13	11.00	1.72
chr1	135282016	135282786	771	426	21	54.25	5.37	2.87
chr1	135296723	135297436	714	438	18	72.55	11.73	1.59
chr1	135314880	135315337	458	128	15	61.59	9.91	1.93
chr1	135379062	135379833	772	457	31	143.66	16.04	1.90
chr1	135389880	135390516	637	377	20	68.86	9.17	1.68
chr1	135446375	135446827	453	196	18	91.82	12.18	1.64
chr1	135506330	135507066	737	509	30	187.80	19.13	2.45
chr1	135557109	135557618	510	386	23	127.28	19.48	1.75
chr1	135557802	135558361	560	243	20	80.63	11.52	1.58
chr1	135697538	135698094	557	131	23	103.53	12.57	1.59
chr1	135808030	135808433	404	305	11	51.32	8.85	3.39
chr1	135957074	135958129	1056	768	38	101.48	8.80	1.62
chr1	135963478	135964170	693	469	25	55.65	7.94	2.62
chr1	135975306	135976125	820	183	26	98.39	10.15	1.64
chr1	135989349	135990963	1615	657	82	366.02	20.04	7.41
chr1	136092545	136093341	797	237	30	74.64	7.79	1.57
chr1	136135214	136135749	536	204	15	63.60	9.62	1.78
chr1	136186565	136187143	579	289	15	61.01	9.87	1.95
chr1	136217355	136217854	500	371	14	56.21	6.67	2.59
chr1	136302247	136302812	566	267	16	76.02	11.07	1.57
chr1	136311426	136312591	1166	345	35	181.14	19.67	2.30
chr1	136351621	136352327	707	481	21	57.70	10.37	2.29
chr1	136391037	136391781	745	203	39	192.72	11.92	2.64
chr1	136415280	136415580	301	133	9	52.63	10.06	3.18
chr1	136452755	136454073	1319	191	34	137.90	11.41	1.97
chr1	136547836	136548596	761	339	20	90.15	10.27	1.62
chr1	136595996	136596370	375	269	10	50.65	8.30	3.58
chr1	136604918	136606357	1440	276	45	131.14	9.60	1.80
chr1	136616237	136616817	581	198	17	78.51	11.78	1.55
chr1	136852133	136852545	413	303	9	50.84	9.40	3.54
chr1	136858657	136859345	689	274	19	66.35	8.38	1.72
chr1	136888634	136889300	667	367	20	94.32	12.22	1.61
chr1	136915196	136915737	542	207	13	50.30	7.33	3.60
chr1	136965284	136965953	670	437	16	56.72	8.28	2.47
chr1	136982646	136983070	425	242	12	75.57	15.04	1.60
chr1	137025934	137026509	576	230	14	53.83	8.56	2.93
chr1	137027471	137028568	1098	341	39	121.57	10.59	1.61
chr1	137028879	137030163	1285	1083	39	96.01	6.52	1.61
chr1	137043429	137043837	409	279	11	61.90	13.04	1.88
chr1	137043917	137044457	541	158	16	68.48	7.93	1.66
chr1	137120734	137121310	577	272	14	65.47	12.22	1.75
chr1	137179884	137180997	1114	228	35	138.27	11.00	1.98
chr1	137209993	137210597	605	355	27	135.98	12.57	1.94
chr1	137216673	137217228	556	282	12	58.94	10.48	2.20
chr1	137254338	137254903	566	259	18	72.84	10.48	1.58
chr1	137326748	137327432	685	373	21	61.45	6.52	1.93
chr1	137348621	137349027	407	132	10	51.34	9.17	3.40
chr1	137528034	137528570	537	224	20	57.70	9.19	2.29
chr1	137531214	137531688	475	343	14	62.18	13.01	1.85
chr1	137594867	137595570	704	432	16	52.90	10.27	3.13
chr1	137616004	137616526	523	374	30	149.19	17.92	1.90
chr1	137625584	137626339	756	345	29	128.23	10.48	1.75
chr1	137626884	137627431	548	231	14	53.88	10.48	2.93
chr1	137662353	137663138	786	263	20	84.80	9.87	1.60
chr1	137715196	137715813	618	297	14	60.71	11.97	1.97
chr1	137717344	137717815	472	267	11	53.67	10.92	2.96
chr1	137737357	137738093	737	406	25	63.69	8.11	1.77
chr1	137826256	137826824	569	261	16	52.57	10.43	3.19
chr1	138027461	138028238	778	368	21	92.91	9.87	1.67
chr1	138032946	138033736	791	350	29	65.11	8.70	1.75
chr1	138034761	138035297	537	408	18	85.70	12.02	1.59
chr1	138036778	138037214	437	208	15	67.37	8.38	1.67
chr1	138156872	138157543	672	451	19	91.26	11.41	1.64
chr1	138242000	138243095	1096	717	49	287.22	32.26	4.25
chr1	138311515	138312381	867	411	40	250.82	24.93	3.92
chr1	138362593	138363385	793	400	25	155.74	17.84	1.87
chr1	138387638	138388097	460	241	11	58.20	11.81	2.25
chr1	138521094	138522295	1202	395	34	134.61	9.51	1.89
chr1	138845301	138845653	353	221	8	52.41	12.80	3.22
chr1	138849407	138849722	316	133	8	56.24	12.80	2.58
chr1	139115301	139115753	453	147	19	121.41	19.07	1.60
chr1	139338788	139339248	461	200	10	59.13	12.57	2.11
chr1	139466183	139466511	329	129	9	50.06	10.27	3.70
chr1	139794809	139795392	584	370	20	96.42	14.67	1.62
chr1	140016474	140016826	353	236	9	56.73	15.04	2.48
chr1	140087951	140089074	1124	839	40	96.83	8.24	1.63
chr1	140516098	140516646	549	211	14	81.15	11.58	1.59
chr1	140737938	140738557	620	348	15	67.76	10.48	1.66
chr1	141318572	141319572	1001	243	33	96.85	8.15	1.63
chr1	141351282	141351890	609	310	20	101.31	17.65	1.63
chr1	144726934	144727305	372	246	8	50.61	12.80	3.61
chr1	145549549	145550396	848	578	23	111.16	10.48	1.56
chr1	145586451	145586952	502	272	10	50.24	11.00	3.63
chr1	145624235	145625334	1100	852	31	69.40	7.17	1.68
chr1	150655840	150656201	362	219	8	51.54	12.80	3.36
chr1	151946760	151947324	565	295	17	96.38	16.67	1.62
chr1	152014647	152015071	425	176	9	54.49	10.67	2.82
chr1	152239597	152241073	1477	347	57	261.63	20.78	4.17
chr1	153097726	153098326	601	258	18	72.21	11.02	1.61
chr1	153191188	153191963	776	340	26	167.63	21.80	2.04
chr1	153192147	153192620	474	212	13	65.98	10.27	1.74
chr1	153275165	153276177	1013	632	29	149.11	14.67	1.90
chr1	153347390	153348357	968	757	28	137.78	17.05	1.97
chr1	153602140	153603266	1127	677	36	136.84	11.00	1.94
chr1	153937088	153937839	752	422	19	64.37	11.00	1.76
chr1	154134527	154135559	1033	322	27	91.38	9.78	1.64
chr1	154152919	154153452	534	305	12	54.60	9.17	2.79
chr1	154233368	154234154	787	427	29	163.92	29.33	1.94
chr1	154308778	154309519	742	321	21	118.02	20.17	1.61
chr1	154375812	154376297	486	340	27	144.92	15.58	1.90
chr1	154451383	154451878	496	160	17	93.89	14.10	1.64
chr1	154471779	154472983	1205	600	41	153.91	10.78	1.94
chr1	154596298	154597215	918	308	42	257.69	27.32	4.11
chr1	154612942	154614176	1235	796	39	179.39	16.13	2.24
chr1	154654774	154655172	399	231	16	72.23	8.25	1.60
chr1	154665086	154665561	476	130	16	54.97	8.15	2.71
chr1	154749295	154749864	570	331	12	55.61	8.33	2.62
chr1	154749936	154750619	684	268	25	139.60	12.75	1.99
chr1	154750722	154751238	517	249	13	63.54	14.31	1.77
chr1	155039120	155039529	410	280	13	80.27	13.33	1.57
chr1	155044394	155044908	515	248	23	72.92	10.39	1.59
chr1	155155156	155155844	689	131	22	59.09	6.60	2.18
chr1	155179317	155180028	712	431	16	59.99	8.98	2.04
chr1	155180352	155181115	764	340	18	75.26	8.80	1.60
chr1	155271929	155272936	1008	281	33	135.68	12.22	1.93
chr1	155334524	155335180	657	385	24	123.16	16.92	1.64
chr1	155379189	155379811	623	321	15	54.44	13.01	2.83
chr1	155462394	155462811	418	240	13	55.41	8.38	2.65
chr1	155488449	155489127	679	325	19	63.95	7.97	1.76
chr1	155499850	155500648	799	553	22	52.77	5.86	3.16
chr1	155526424	155526702	279	130	10	59.73	10.29	2.07
chr1	155746549	155747744	1196	940	49	245.51	14.67	3.71
chr1	156052299	156052739	441	243	11	53.94	10.27	2.93
chr1	156294012	156294378	367	190	8	50.46	8.38	3.63
chr1	156464964	156465341	378	119	14	61.20	9.24	1.93
chr1	156638551	156639390	840	529	27	100.30	9.85	1.63
chr1	156641368	156641832	465	236	13	52.36	9.85	3.22
chr1	156840896	156841600	705	394	18	64.37	10.31	1.76
chr1	156875769	156876577	809	305	42	131.46	9.59	1.81
chr1	156906544	156906995	452	302	23	76.91	7.90	1.59
chr1	156930705	156931101	397	156	18	100.44	17.40	1.64
chr1	156945628	156946955	1328	240	29	85.99	9.68	1.59
chr1	156959792	156960260	469	239	12	50.34	8.56	3.60
chr1	157005478	157006600	1123	811	45	238.95	21.15	3.67
chr1	157063580	157064944	1365	690	39	103.00	7.33	1.61
chr1	157069921	157070634	714	359	32	91.19	8.14	1.64
chr1	157071018	157071738	721	412	23	75.25	9.69	1.59
chr1	157076551	157077368	818	562	34	144.14	13.00	1.91
chr1	157080411	157081757	1347	751	62	258.59	14.67	4.03
chr1	157132430	157132829	400	141	13	54.19	6.84	2.87
chr1	157263813	157264555	743	388	22	124.62	16.10	1.68
chr1	157569204	157569772	569	378	16	72.71	14.97	1.60
chr1	157589709	157590363	655	287	17	96.30	17.37	1.61
chr1	157629170	157630014	845	529	28	109.32	11.52	1.56
chr1	157657108	157657667	560	182	14	65.97	8.98	1.74
chr1	157659272	157659837	566	299	16	68.49	9.78	1.67
chr1	157819869	157820408	540	289	12	66.39	13.87	1.72
chr1	157820420	157820935	516	132	20	121.22	18.33	1.60
chr1	157882561	157884089	1529	682	55	251.70	20.37	3.97
chr1	158233153	158233759	607	377	17	97.98	11.00	1.63
chr1	158252214	158252631	418	230	13	66.61	14.40	1.71
chr1	158333273	158333697	425	174	10	52.19	11.41	3.26
chr1	158351156	158351567	412	305	10	52.56	9.56	3.19
chr1	158389764	158390271	508	223	17	86.42	19.07	1.61
chr1	158478191	158478519	329	156	12	59.60	10.48	2.07
chr1	158483541	158484039	499	281	12	70.24	17.84	1.69
chr1	158488569	158489306	738	613	23	134.97	14.43	1.90
chr1	158545819	158546303	485	262	11	54.38	9.78	2.84
chr1	158604031	158605249	1219	547	44	108.80	6.00	1.54
chr1	158648324	158649609	1286	486	42	157.83	11.83	1.93
chr1	158673981	158674382	402	229	10	50.20	8.80	3.63
chr1	158868880	158869463	584	300	17	91.14	12.75	1.64
chr1	158946611	158947318	708	305	26	94.36	10.38	1.61
chr1	158947622	158948084	463	224	17	76.94	13.24	1.59
chr1	159341784	159342935	1152	1045	36	196.86	17.07	2.70
chr1	159378597	159379036	440	275	13	63.99	11.78	1.77
chr1	161161887	161162564	678	407	25	137.49	15.51	1.96
chr1	161974577	161975077	501	132	17	93.21	14.10	1.66
chr1	162142380	162143575	1196	822	42	162.09	12.94	1.93
chr1	162164087	162164525	439	319	13	69.93	8.80	1.67
chr1	162722373	162723523	1151	828	33	148.84	11.67	1.89
chr1	162836136	162836805	670	280	19	116.56	22.41	1.59
chr1	162964315	162965461	1147	652	40	216.51	14.04	3.03
chr1	163061186	163061936	751	445	24	126.75	19.86	1.73
chr1	163664937	163665758	822	432	31	85.07	10.00	1.61
chr1	163729046	163729462	417	257	10	50.37	9.17	3.59
chr1	163806025	163807345	1321	695	39	124.06	9.43	1.66
chr1	163852631	163853284	654	302	21	90.24	10.31	1.63
chr1	163899009	163899671	663	193	30	150.82	17.81	1.96
chr1	164478342	164478975	634	368	20	70.20	12.09	1.68
chr1	164500185	164501038	854	360	36	206.44	17.99	2.74
chr1	164627399	164627944	546	262	11	54.35	12.83	2.84
chr1	164670390	164670846	457	330	15	61.20	11.17	1.93
chr1	165073280	165073620	341	126	8	52.97	12.57	3.10
chr1	165709436	165710020	585	278	32	276.39	32.00	4.10
chr1	165859997	165860614	618	261	16	56.90	7.66	2.44
chr1	165924611	165925293	683	145	29	85.79	6.26	1.59
chr1	166006904	166007564	661	476	22	102.11	12.22	1.60
chr1	166065311	166065907	597	275	19	79.20	9.85	1.54
chr1	166178569	166179447	879	474	29	86.07	11.00	1.59
chr1	166205453	166206084	632	229	39	219.14	25.95	3.13
chr1	166383436	166384271	836	497	28	129.86	15.17	1.77
chr1	166387193	166387884	692	298	18	68.52	8.00	1.67
chr1	166388182	166388784	603	422	21	113.47	11.28	1.58
chr1	166501737	166502854	1118	820	49	213.50	20.95	2.90
chr1	166800842	166801380	539	233	17	69.06	9.43	1.69
chr1	167063133	167064208	1076	408	31	56.87	5.74	2.46
chr1	167124232	167124890	659	387	22	121.35	18.33	1.60
chr1	167166572	167167456	885	563	29	111.51	11.52	1.57
chr1	167211875	167212898	1024	637	30	96.60	9.43	1.62
chr1	167390445	167391809	1365	226	46	216.64	11.44	3.03
chr1	167519367	167519829	463	160	23	173.47	27.29	2.07
chr1	167564447	167564878	432	233	12	66.34	12.67	1.72
chr1	167572417	167573089	673	365	21	124.11	17.89	1.66
chr1	167621484	167622199	716	404	40	147.16	16.50	1.92
chr1	167638015	167638612	598	465	21	81.89	7.52	1.61
chr1	167647572	167648457	886	457	39	202.50	17.46	2.60
chr1	167693531	167694430	900	320	21	64.83	8.56	1.76
chr1	167805665	167806090	426	301	10	52.10	11.41	3.26
chr1	167931667	167932095	429	213	10	62.12	12.57	1.85
chr1	167932690	167933770	1081	268	40	251.22	20.17	3.94
chr1	167978163	167978456	294	163	8	50.22	10.00	3.63
chr1	168308966	168309510	545	233	14	75.93	12.22	1.57
chr1	168930833	168931516	684	373	17	69.28	8.98	1.68
chr1	169099113	169099429	317	111	8	50.06	10.73	3.70
chr1	169150836	169151215	380	124	10	52.46	10.27	3.21
chr1	169176977	169177643	667	375	20	83.93	13.01	1.60
chr1	169214095	169215074	980	584	35	164.42	15.51	1.95
chr1	169238448	169239085	638	472	25	153.51	18.71	1.93
chr1	169279809	169280549	741	330	25	125.23	13.58	1.69
chr1	169574745	169575392	648	394	27	144.92	14.67	1.90
chr1	169618717	169619244	528	328	14	65.94	11.28	1.74
chr1	172104799	172105465	667	321	22	125.96	11.41	1.71
chr1	172145232	172145643	412	297	10	64.58	14.93	1.76
chr1	172185669	172186047	379	213	9	58.84	12.80	2.21
chr1	172408233	172408811	579	295	18	94.32	14.67	1.61
chr1	172569580	172569988	409	288	11	50.80	7.59	3.56
chr1	172574241	172574648	408	276	10	54.75	8.33	2.77
chr1	172598727	172599059	333	212	9	53.53	11.41	2.98
chr1	172815248	172815831	584	351	22	101.40	16.06	1.62
chr1	172837793	172838415	623	360	19	77.27	11.11	1.56
chr1	172905931	172906497	567	272	19	93.27	12.64	1.66
chr1	172908357	172908906	550	425	15	54.61	6.29	2.79
